sku_id,date,units,revenue,stockout_count,promotion_count,order_count
SKU_00290,2025-11-01,47,1170.68,0,0,7
SKU_00069,2025-07-02,21,1551.84,0,1,8
SKU_00156,2025-05-15,5,19.96,0,0,5
SKU_00222,2024-11-16,6,78.05,0,0,1
SKU_00280,2024-08-17,23,175.92,1,0,9
SKU_00226,2024-12-30,65,10707.5,1,0,11
SKU_00243,2025-03-28,18,79.78,2,0,7
SKU_00290,2025-11-02,37,830.95,0,1,5
SKU_00069,2025-07-03,12,914.12,0,0,5
SKU_00152,2025-05-20,79,97.96,1,1,6
SKU_00156,2025-05-16,4,16.14,0,0,4
SKU_00222,2024-11-17,2,27.03,0,0,2
SKU_00280,2024-08-18,19,146.4,2,1,10
SKU_00226,2024-12-31,52,8544.01,0,0,11
SKU_00243,2025-03-29,10,43.66,0,0,6
SKU_00290,2025-11-03,65,1602.09,0,0,6
SKU_00069,2025-07-04,10,760.25,0,1,6
SKU_00152,2025-05-21,63,82.61,1,0,7
SKU_00156,2025-05-17,4,15.72,0,0,3
SKU_00202,2025-05-01,51,77.16,0,0,11
SKU_00222,2024-11-18,2,27.69,0,0,2
SKU_00280,2024-08-19,39,291.69,1,1,9
SKU_00290,2025-11-04,35,875.76,0,0,7
SKU_00069,2025-07-05,7,538.88,0,0,3
SKU_00152,2025-05-22,81,107.32,0,2,7
SKU_00156,2025-05-18,6,25,0,0,4
SKU_00202,2025-05-02,49,73.43,0,1,12
SKU_00222,2024-11-19,3,40.82,0,0,3
SKU_00290,2025-11-05,50,1255.5,0,0,7
SKU_00065,2025-07-10,5,156.88,0,0,1
SKU_00069,2025-07-06,9,668.16,0,0,7
SKU_00152,2025-05-23,40,54.04,2,0,7
SKU_00156,2025-05-19,5,20.06,0,0,4
SKU_00202,2025-05-03,30,45.27,0,0,12
SKU_00290,2025-11-06,66,1494.51,0,1,6
SKU_00065,2025-07-11,4,133.38,0,0,2
SKU_00069,2025-07-07,8,587.69,0,0,6
SKU_00061,2025-07-01,21,47.03,0,0,6
SKU_00152,2025-05-24,26,34.46,0,0,4
SKU_00202,2025-05-04,41,61.15,0,0,12
SKU_00290,2025-11-07,52,1285.72,0,0,7
SKU_00003,2025-10-01,40,247.63,1,1,8
SKU_00065,2025-07-12,31,1053.24,0,0,3
SKU_00069,2025-07-08,5,386.47,0,0,3
SKU_00061,2025-07-02,12,28,0,0,6
SKU_00152,2025-05-25,37,49.12,0,0,6
SKU_00202,2025-05-05,28,42.05,2,0,11
SKU_00088,2024-06-20,37,801.28,1,0,9
SKU_00290,2025-11-08,36,897.6,0,0,7
SKU_00003,2025-10-02,32,200.94,0,0,7
SKU_00065,2025-07-13,34,1122.21,0,0,4
SKU_00069,2025-07-09,9,683.69,0,0,7
SKU_00061,2025-07-03,29,66.81,0,0,6
SKU_00152,2025-05-26,80,107.83,0,0,7
SKU_00202,2025-05-06,45,66.57,3,1,12
SKU_00088,2024-06-21,42,935.63,0,0,9
SKU_00290,2025-11-09,23,565.96,1,0,6
SKU_00003,2025-10-03,43,264.23,1,1,8
SKU_00065,2025-07-14,16,546.27,0,0,2
SKU_00061,2025-07-04,33,74.06,0,1,6
SKU_00152,2025-05-27,86,113.74,0,0,6
SKU_00202,2025-05-07,35,54.33,2,0,12
SKU_00297,2025-04-10,15,262.34,0,2,9
SKU_00088,2024-06-22,21,458.57,0,0,8
SKU_00003,2025-10-04,25,155.7,0,1,8
SKU_00065,2025-07-15,37,1192.74,0,0,6
SKU_00061,2025-07-05,10,22.91,1,0,5
SKU_00152,2025-05-28,86,113.87,1,1,6
SKU_00202,2025-05-08,49,73.39,0,0,12
SKU_00297,2025-04-11,27,469.73,0,1,11
SKU_00088,2024-06-23,34,725.36,1,0,8
SKU_00003,2025-10-05,24,147.67,0,0,8
SKU_00069,2025-08-30,6,447.18,1,0,5
SKU_00119,2025-08-10,11,532.65,0,1,7
SKU_00065,2025-07-16,14,453.51,0,0,3
SKU_00061,2025-07-06,16,37.17,1,0,5
SKU_00152,2025-05-29,68,92.08,0,0,7
SKU_00202,2025-05-09,56,85.27,1,1,12
SKU_00297,2025-04-12,10,179.58,0,0,6
SKU_00088,2024-06-24,40,875.5,1,0,9
SKU_00007,2025-11-20,9,30.65,0,1,3
SKU_00003,2025-10-06,35,219.88,0,0,7
SKU_00069,2025-08-31,7,502.52,0,1,5
SKU_00119,2025-08-11,8,387.02,0,1,4
SKU_00065,2025-07-17,27,902.02,0,0,6
SKU_00061,2025-07-07,25,56.93,0,0,6
SKU_00111,2025-07-01,73,423.78,0,0,18
SKU_00297,2025-04-13,9,161.38,2,0,8
SKU_00088,2024-06-25,44,972.56,0,1,8
SKU_00276,2024-12-01,35,759.82,0,0,7
SKU_00007,2025-11-21,6,21.2,0,0,3
SKU_00003,2025-10-07,43,262.85,0,0,8
SKU_00119,2025-08-12,7,337.3,0,0,6
SKU_00065,2025-07-18,7,231.58,0,0,2
SKU_00061,2025-07-08,32,73.27,0,0,6
SKU_00111,2025-07-02,85,505.84,1,1,17
SKU_00297,2025-04-14,24,435.08,0,0,7
SKU_00088,2024-06-26,48,1051.73,0,0,9
SKU_00276,2024-12-02,76,1653.69,0,0,8
SKU_00084,2024-06-30,9,40.13,1,1,8
SKU_00138,2024-06-20,9,41.84,0,0,4
SKU_00007,2025-11-22,2,7.15,0,0,1
SKU_00003,2025-10-08,29,182.06,1,0,7
SKU_00119,2025-08-13,10,486.27,0,0,7
SKU_00065,2025-07-19,39,1238.12,0,0,5
SKU_00061,2025-07-09,24,55.6,0,0,6
SKU_00111,2025-07-03,75,437.86,2,0,17
SKU_00202,2025-06-30,38,57.82,1,0,12
SKU_00297,2025-04-15,11,195.87,2,0,8
SKU_00088,2024-06-27,37,798.2,1,1,9
SKU_00276,2024-12-03,47,1046.76,0,0,8
SKU_00138,2024-06-21,17,75.53,0,0,6
SKU_00007,2025-11-23,2,7.19,0,0,1
SKU_00003,2025-10-09,32,201.22,1,0,8
SKU_00119,2025-08-14,7,341.85,0,0,7
SKU_00111,2025-07-04,80,463.88,1,0,16
SKU_00293,2025-04-20,2,32.48,0,0,2
SKU_00297,2025-04-16,24,422.79,3,1,12
SKU_00088,2024-06-28,39,851.8,0,1,8
SKU_00276,2024-12-04,51,1140.72,0,0,8
SKU_00138,2024-06-22,19,85.5,0,0,7
SKU_00007,2025-11-24,3,11.01,0,0,1
SKU_00119,2025-08-15,10,488.76,0,0,7
SKU_00111,2025-07-05,53,313.48,1,1,17
SKU_00293,2025-04-21,9,147.18,0,0,3
SKU_00297,2025-04-17,17,283.83,1,2,8
SKU_00088,2024-06-29,18,401.79,0,0,7
SKU_00276,2024-12-05,54,1195.54,0,1,8
SKU_00002,2025-02-01,21,53.51,0,1,5
SKU_00138,2024-06-23,12,54.76,3,0,6
SKU_00007,2025-11-25,13,48.31,1,0,5
SKU_00115,2025-08-20,61,1682.98,1,2,10
SKU_00119,2025-08-16,4,198.05,0,0,4
SKU_00111,2025-07-06,60,338.37,1,3,17
SKU_00293,2025-04-22,7,111.42,0,0,3
SKU_00297,2025-04-18,25,447.28,1,2,13
SKU_00276,2024-12-06,42,896.41,1,1,8
SKU_00002,2025-02-02,24,63.29,0,0,7
SKU_00272,2024-12-10,23,86.58,1,0,7
SKU_00138,2024-06-24,11,48.41,1,0,5
SKU_00007,2025-11-26,8,27.18,0,1,3
SKU_00115,2025-08-21,52,1454.43,0,1,10
SKU_00119,2025-08-17,2,102.9,1,0,2
SKU_00111,2025-07-07,81,477.59,1,0,18
SKU_00293,2025-04-23,13,214.83,0,0,5
SKU_00297,2025-04-19,5,88.88,0,0,4
SKU_00276,2024-12-07,57,1245.48,1,0,8
SKU_00002,2025-02-03,38,100.41,0,0,7
SKU_00272,2024-12-11,40,151.09,1,0,10
SKU_00138,2024-06-25,24,106.87,0,0,7
SKU_00007,2025-11-27,9,31.35,0,0,3
SKU_00115,2025-08-22,53,1465.24,1,0,11
SKU_00119,2025-08-18,8,391.18,0,0,6
SKU_00111,2025-07-08,63,371.97,1,0,15
SKU_00293,2025-04-24,4,66.42,1,0,4
SKU_00134,2024-06-30,49,5651.18,0,0,11
SKU_00276,2024-12-08,55,1230.54,1,0,8
SKU_00002,2025-02-04,22,56.24,1,0,8
SKU_00130,2024-06-20,48,137.71,0,0,10
SKU_00272,2024-12-12,38,140.68,0,0,7
SKU_00138,2024-06-26,19,83.58,0,0,6
SKU_00007,2025-11-28,4,13.93,0,0,1
SKU_00115,2025-08-23,36,1013.21,0,1,9
SKU_00119,2025-08-19,9,439.48,0,0,6
SKU_00111,2025-07-09,65,382,0,1,18
SKU_00293,2025-04-25,7,116.05,0,0,5
SKU_00276,2024-12-09,51,1103.3,0,0,8
SKU_00002,2025-02-05,29,76.18,0,0,8
SKU_00130,2024-06-21,72,205.16,0,0,10
SKU_00272,2024-12-13,42,155.57,1,0,9
SKU_00138,2024-06-27,14,62.58,0,0,4
SKU_00007,2025-11-29,1,3.52,0,0,1
SKU_00020,2025-09-01,130,15440.5,0,1,14
SKU_00115,2025-08-24,29,802.26,2,0,11
SKU_00293,2025-04-26,5,83.34,0,0,4
SKU_00002,2025-02-06,33,85.24,2,2,8
SKU_00130,2024-06-22,30,83,0,0,8
SKU_00272,2024-12-14,21,79.1,1,0,7
SKU_00138,2024-06-28,24,105.24,0,0,7
SKU_00006,2025-03-20,198,7535.27,0,0,9
SKU_00020,2025-09-02,155,18027.2,1,2,14
SKU_00115,2025-08-25,84,2311.62,0,0,11
SKU_00293,2025-04-27,5,83.53,0,0,4
SKU_00047,2024-08-20,17,501.07,0,0,7
SKU_00002,2025-02-07,23,55.8,2,1,7
SKU_00043,2024-08-10,25,324.38,0,0,7
SKU_00130,2024-06-23,34,96.17,1,0,5
SKU_00272,2024-12-15,27,101.43,0,0,7
SKU_00138,2024-06-29,11,49.6,0,0,6
SKU_00006,2025-03-21,192,7271.9,0,0,9
SKU_00097,2025-01-10,35,119.75,0,0,4
SKU_00020,2025-09-03,114,13747.3,0,1,13
SKU_00111,2025-08-30,46,271.95,0,1,13
SKU_00115,2025-08-26,55,1542.05,2,0,11
SKU_00293,2025-04-28,5,82.02,0,0,4
SKU_00047,2024-08-21,17,502.48,0,0,8
SKU_00002,2025-02-08,20,52.26,1,0,6
SKU_00043,2024-08-11,29,370.38,2,0,7
SKU_00130,2024-06-24,64,184.73,0,0,8
SKU_00272,2024-12-16,20,74.02,0,0,5
SKU_00006,2025-03-22,108,4183.67,2,0,9
SKU_00097,2025-01-11,20,70.66,0,0,5
SKU_00020,2025-09-04,99,11613.3,1,0,13
SKU_00111,2025-08-31,55,323.92,0,1,13
SKU_00115,2025-08-27,63,1752.97,0,0,10
SKU_00256,2025-06-10,16,28.81,0,0,6
SKU_00293,2025-04-29,8,133.52,0,1,3
SKU_00047,2024-08-22,24,711.54,1,1,7
SKU_00002,2025-02-09,20,53.67,0,0,6
SKU_00043,2024-08-12,44,576.09,0,0,8
SKU_00130,2024-06-25,62,168.77,1,1,10
SKU_00272,2024-12-17,41,153.51,0,0,6
SKU_00006,2025-03-23,114,4225.65,0,1,9
SKU_00097,2025-01-12,4,13.83,0,0,2
SKU_00020,2025-09-05,113,13485.8,0,0,12
SKU_00115,2025-08-28,49,1340.42,0,0,10
SKU_00256,2025-06-11,14,24.58,1,1,5
SKU_00252,2025-06-01,10,305.09,0,0,6
SKU_00047,2024-08-23,15,409.86,0,1,7
SKU_00043,2024-08-13,38,494.69,1,0,8
SKU_00130,2024-06-26,56,155.37,1,0,9
SKU_00272,2024-12-18,18,69.32,0,0,6
SKU_00006,2025-03-24,137,5240.04,0,1,9
SKU_00097,2025-01-13,20,70.67,0,0,5
SKU_00020,2025-09-06,69,8063.04,2,1,13
SKU_00115,2025-08-29,71,1979.53,1,1,11
SKU_00256,2025-06-12,11,19.8,0,0,5
SKU_00252,2025-06-02,14,436.99,0,0,7
SKU_00047,2024-08-24,19,548.11,0,0,6
SKU_00043,2024-08-14,50,648.87,0,0,8
SKU_00130,2024-06-27,51,145.13,0,0,9
SKU_00272,2024-12-19,36,137.65,0,0,7
SKU_00006,2025-03-25,234,8872.42,0,0,9
SKU_00097,2025-01-14,30,104.08,1,1,6
SKU_00020,2025-09-07,80,9425.81,1,0,13
SKU_00256,2025-06-13,13,21.81,0,1,4
SKU_00252,2025-06-03,9,271.51,0,0,4
SKU_00047,2024-08-25,17,477.47,0,0,6
SKU_00002,2025-03-30,34,87.91,2,0,8
SKU_00043,2024-08-15,32,418.15,2,0,8
SKU_00130,2024-06-28,27,75.38,1,0,8
SKU_00006,2025-03-26,177,6598.71,0,0,9
SKU_00097,2025-01-15,12,41.61,1,0,2
SKU_00020,2025-09-08,87,9856.74,2,2,13
SKU_00256,2025-06-14,8,14.44,0,0,5
SKU_00252,2025-06-04,11,347.7,0,0,5
SKU_00002,2025-03-31,86,228.4,1,0,8
SKU_00047,2024-08-26,15,424.24,0,0,6
SKU_00093,2025-01-20,11,442.45,0,0,3
SKU_00147,2025-01-10,8,446.08,1,0,6
SKU_00043,2024-08-16,47,596.56,0,2,8
SKU_00130,2024-06-29,50,141.57,0,0,7
SKU_00006,2025-03-27,151,5759.4,1,1,9
SKU_00097,2025-01-16,7,24.71,0,0,4
SKU_00053,2025-11-01,43,4018.16,1,0,12
SKU_00020,2025-09-09,102,12136.5,1,0,14
SKU_00256,2025-06-15,13,23.61,0,0,6
SKU_00252,2025-06-05,7,212.84,0,0,4
SKU_00047,2024-08-27,20,578.16,2,0,10
SKU_00093,2025-01-21,4,157.03,0,0,1
SKU_00147,2025-01-11,14,782.93,0,0,7
SKU_00043,2024-08-17,27,347.61,1,0,8
SKU_00006,2025-03-28,207,8017.78,0,0,9
SKU_00143,2025-01-01,78,1824.45,0,1,11
SKU_00097,2025-01-17,22,74.39,1,0,5
SKU_00053,2025-11-02,49,4506.25,0,0,11
SKU_00256,2025-06-16,13,23.54,0,0,5
SKU_00252,2025-06-06,16,475.26,1,1,5
SKU_00047,2024-08-28,11,319.02,1,1,7
SKU_00184,2024-06-01,18,601.81,0,0,9
SKU_00093,2025-01-22,9,370.7,0,0,2
SKU_00147,2025-01-12,7,395.85,0,0,5
SKU_00043,2024-08-18,20,261.86,0,0,8
SKU_00006,2025-03-29,104,3955.83,1,1,9
SKU_00143,2025-01-02,72,1687.6,0,0,11
SKU_00097,2025-01-18,22,76.18,0,0,4
SKU_00053,2025-11-03,66,6048.65,3,0,12
SKU_00144,2025-10-30,1,41.69,1,0,1
SKU_00256,2025-06-17,18,31.94,0,0,5
SKU_00252,2025-06-07,9,272.86,0,0,3
SKU_00047,2024-08-29,22,649.43,0,1,7
SKU_00184,2024-06-02,28,908.2,1,1,8
SKU_00093,2025-01-23,19,769.64,0,0,5
SKU_00147,2025-01-13,22,1264.05,0,0,8
SKU_00043,2024-08-19,37,477.92,2,0,8
SKU_00143,2025-01-03,85,1988.07,0,0,11
SKU_00097,2025-01-19,35,123.55,0,0,5
SKU_00053,2025-11-04,87,8404.5,0,0,12
SKU_00144,2025-10-31,11,451.85,0,0,3
SKU_00256,2025-06-18,15,26.42,0,0,6
SKU_00252,2025-06-08,7,212.78,0,0,4
SKU_00184,2024-06-03,20,671.51,1,0,10
SKU_00093,2025-01-24,7,280.04,0,0,2
SKU_00147,2025-01-14,14,787.46,1,0,8
SKU_00143,2025-01-04,54,1290.29,0,0,10
SKU_00053,2025-11-05,67,6190.35,1,0,11
SKU_00256,2025-06-19,21,38.5,0,0,6
SKU_00252,2025-06-09,15,450.16,0,0,5
SKU_00184,2024-06-04,29,952.1,0,1,12
SKU_00147,2025-01-15,15,822.76,2,1,8
SKU_00143,2025-01-05,59,1377.6,2,0,11
SKU_00053,2025-11-06,68,6553.77,1,0,11
SKU_00161,2025-08-01,1,12.83,0,0,1
SKU_00184,2024-06-05,25,838.24,1,0,12
SKU_00093,2025-01-26,9,365.54,0,0,4
SKU_00147,2025-01-16,20,1139.34,1,0,9
SKU_00143,2025-01-06,91,2144.7,1,0,11
SKU_00053,2025-11-07,51,4780.55,2,0,12
SKU_00161,2025-08-02,2,25.02,0,1,2
SKU_00184,2024-06-06,23,764.02,0,0,11
SKU_00093,2025-01-27,7,274.02,0,0,3
SKU_00147,2025-01-17,13,740.05,0,0,6
SKU_00188,2024-07-20,21,89.07,0,0,6
SKU_00143,2025-01-07,84,1995.47,0,1,8
SKU_00053,2025-11-08,54,5194.71,0,1,9
SKU_00161,2025-08-03,6,80.8,0,0,5
SKU_00076,2024-10-30,32,224.69,0,0,6
SKU_00184,2024-06-07,19,628.05,1,0,12
SKU_00093,2025-01-28,12,483.86,1,0,5
SKU_00147,2025-01-18,14,792.12,0,0,5
SKU_00188,2024-07-21,31,131.04,0,0,5
SKU_00072,2024-10-20,6,27.32,0,0,4
SKU_00126,2024-10-10,51,160.46,1,0,8
SKU_00143,2025-01-08,84,1962.79,0,0,11
SKU_00238,2024-07-01,2,89.56,1,0,2
SKU_00053,2025-11-09,48,4590.11,0,2,9
SKU_00161,2025-08-04,3,40.08,0,0,3
SKU_00076,2024-10-31,16,108.91,0,1,5
SKU_00184,2024-06-08,21,698.32,1,0,9
SKU_00093,2025-01-29,4,157.03,0,1,3
SKU_00147,2025-01-19,13,729.06,0,0,7
SKU_00188,2024-07-22,32,135.49,0,0,5
SKU_00072,2024-10-21,3,13.58,1,1,3
SKU_00126,2024-10-11,69,220.21,0,1,7
SKU_00143,2025-01-09,73,1736.49,0,0,11
SKU_00238,2024-07-02,2,82.95,0,0,2
SKU_00161,2025-08-05,7,92.53,0,0,5
SKU_00184,2024-06-09,26,878,1,1,10
SKU_00052,2025-03-01,30,385.46,1,1,6
SKU_00188,2024-07-23,35,149.82,0,0,7
SKU_00072,2024-10-22,9,41.46,0,0,4
SKU_00126,2024-10-12,61,194.76,0,0,7
SKU_00238,2024-07-03,1,39.72,0,1,1
SKU_00169,2025-09-30,19,44.24,0,0,2
SKU_00165,2025-09-20,5,14.31,1,0,3
SKU_00219,2025-09-10,4,26.5,1,0,2
SKU_00161,2025-08-06,5,65.82,1,0,5
SKU_00052,2025-03-02,51,648.37,2,0,8
SKU_00188,2024-07-24,38,158,0,1,8
SKU_00072,2024-10-23,11,51.4,0,0,5
SKU_00126,2024-10-13,49,156.01,0,0,8
SKU_00238,2024-07-04,3,132.96,0,0,1
SKU_00165,2025-09-21,4,11.59,0,0,2
SKU_00219,2025-09-11,7,46.06,0,0,2
SKU_00161,2025-08-07,6,78.08,0,0,3
SKU_00211,2025-08-01,178,5077.58,2,0,15
SKU_00052,2025-03-03,50,658.61,0,0,8
SKU_00039,2024-12-01,30,128.51,2,0,6
SKU_00188,2024-07-25,40,166.98,1,1,9
SKU_00072,2024-10-24,8,37.55,0,0,4
SKU_00126,2024-10-14,48,157,0,0,8
SKU_00238,2024-07-05,2,86.46,0,0,2
SKU_00198,2025-10-10,51,480.87,0,0,7
SKU_00165,2025-09-22,12,33.85,0,0,3
SKU_00219,2025-09-12,5,30.91,0,0,2
SKU_00161,2025-08-08,9,120.82,0,0,7
SKU_00211,2025-08-02,96,2705.25,0,0,14
SKU_00052,2025-03-04,41,534.25,1,0,7
SKU_00039,2024-12-02,53,219.1,0,0,6
SKU_00234,2024-07-10,15,176.75,1,0,5
SKU_00188,2024-07-26,34,143.41,0,0,7
SKU_00072,2024-10-25,6,27.91,0,0,4
SKU_00126,2024-10-15,62,200.67,0,0,7
SKU_00184,2024-07-30,23,763.07,3,1,13
SKU_00238,2024-07-06,1,41.04,0,0,1
SKU_00198,2025-10-11,31,289.98,0,0,7
SKU_00194,2025-10-01,81,3184.9,0,0,9
SKU_00165,2025-09-23,3,9.09,0,0,1
SKU_00219,2025-09-13,5,32.52,0,0,2
SKU_00161,2025-08-09,2,25.4,0,0,2
SKU_00211,2025-08-03,136,3833.2,0,0,12
SKU_00052,2025-03-05,54,700.21,2,0,7
SKU_00039,2024-12-03,37,159.28,0,0,5
SKU_00234,2024-07-11,12,141.39,1,0,5
SKU_00188,2024-07-27,8,33.32,0,0,4
SKU_00072,2024-10-26,6,27.22,0,0,4
SKU_00126,2024-10-16,74,230.75,0,0,7
SKU_00184,2024-07-31,25,830.74,0,0,12
SKU_00238,2024-07-07,8,345.31,0,0,4
SKU_00122,2024-10-20,15,96.18,0,0,8
SKU_00198,2025-10-12,38,348.68,0,0,7
SKU_00194,2025-10-02,86,3322.15,0,1,10
SKU_00165,2025-09-24,10,28.34,0,0,3
SKU_00219,2025-09-14,6,38.26,1,0,3
SKU_00211,2025-08-04,134,3791.93,0,0,15
SKU_00056,2025-04-20,9,510.82,1,0,4
SKU_00052,2025-03-06,36,464.05,0,0,6
SKU_00039,2024-12-04,51,207.74,0,0,4
SKU_00234,2024-07-12,21,244.66,0,0,7
SKU_00188,2024-07-28,36,148.45,0,2,7
SKU_00072,2024-10-27,5,23.38,0,1,4
SKU_00126,2024-10-17,59,192.63,0,0,8
SKU_00238,2024-07-08,2,85.42,0,0,1
SKU_00122,2024-10-21,23,150.24,0,0,9
SKU_00198,2025-10-13,31,295.98,0,0,7
SKU_00194,2025-10-03,62,2478.93,2,0,10
SKU_00219,2025-09-15,11,70.56,0,0,3
SKU_00211,2025-08-05,189,5194.05,0,2,15
SKU_00056,2025-04-21,15,874.36,0,0,5
SKU_00052,2025-03-07,50,592.92,0,1,6
SKU_00093,2024-09-10,3,121.85,0,0,2
SKU_00039,2024-12-05,49,210.52,1,0,6
SKU_00234,2024-07-13,11,125.76,1,0,7
SKU_00188,2024-07-29,43,180.83,0,1,5
SKU_00072,2024-10-28,9,41.92,1,0,4
SKU_00126,2024-10-18,66,217.07,2,0,7
SKU_00097,2024-09-20,12,40.85,0,0,6
SKU_00238,2024-07-09,8,339.55,0,0,5
SKU_00122,2024-10-22,17,109.32,1,0,8
SKU_00198,2025-10-14,38,357.63,0,0,7
SKU_00194,2025-10-04,60,2342.96,0,1,9
SKU_00161,2025-09-30,3,39.19,0,0,2
SKU_00165,2025-09-26,1,2.94,0,0,1
SKU_00215,2025-09-20,15,1026.07,0,1,6
SKU_00219,2025-09-16,6,38.62,0,0,3
SKU_00211,2025-08-06,154,4305.33,0,0,15
SKU_00056,2025-04-22,19,1114.64,0,0,6
SKU_00052,2025-03-08,24,306.55,1,0,7
SKU_00093,2024-09-11,15,584.95,0,0,3
SKU_00147,2024-09-01,8,432.97,1,1,7
SKU_00039,2024-12-06,49,210.58,0,1,6
SKU_00234,2024-07-14,16,190.68,0,0,6
SKU_00072,2024-10-29,4,18.43,1,0,5
SKU_00126,2024-10-19,47,148.11,0,0,6
SKU_00097,2024-09-21,29,101.04,0,0,5
SKU_00035,2024-12-10,18,2231.04,0,0,4
SKU_00122,2024-10-23,29,187.66,0,0,9
SKU_00198,2025-10-15,47,429,0,0,6
SKU_00194,2025-10-05,50,2051.29,0,0,7
SKU_00165,2025-09-27,6,16.75,0,1,3
SKU_00215,2025-09-21,16,1115.77,1,1,6
SKU_00219,2025-09-17,5,30.92,0,0,2
SKU_00211,2025-08-07,149,4184.62,0,1,15
SKU_00056,2025-04-23,24,1371.48,0,1,7
SKU_00052,2025-03-09,36,447.15,0,1,7
SKU_00093,2024-09-12,11,431.98,0,0,3
SKU_00147,2024-09-02,19,1051.6,0,0,8
SKU_00039,2024-12-07,23,96.54,1,0,6
SKU_00234,2024-07-15,21,237.86,1,1,6
SKU_00097,2024-09-22,25,84.38,0,0,5
SKU_00035,2024-12-11,11,1387.97,0,0,4
SKU_00122,2024-10-24,27,175.1,0,0,10
SKU_00198,2025-10-16,39,351.82,1,0,7
SKU_00190,2025-10-10,30,1132.64,1,0,12
SKU_00194,2025-10-06,59,2335.41,1,0,10
SKU_00165,2025-09-28,8,23,0,1,4
SKU_00215,2025-09-22,23,1626.61,0,0,8
SKU_00219,2025-09-18,10,64.87,0,0,2
SKU_00211,2025-08-08,159,4465.39,1,0,11
SKU_00056,2025-04-24,11,633.01,0,0,7
SKU_00093,2024-09-13,19,771.61,0,0,5
SKU_00147,2024-09-03,18,1021.64,0,0,7
SKU_00039,2024-12-08,45,189.63,0,1,6
SKU_00234,2024-07-16,34,394.72,1,0,7
SKU_00097,2024-09-23,10,34.7,0,0,3
SKU_00035,2024-12-12,10,1239.41,0,0,4
SKU_00230,2024-07-20,10,96.39,0,0,7
SKU_00122,2024-10-25,17,110.95,0,0,9
SKU_00198,2025-10-17,45,415.78,0,0,7
SKU_00190,2025-10-11,21,745.78,2,1,12
SKU_00194,2025-10-07,72,2921.33,0,1,10
SKU_00244,2025-10-01,32,1309.36,0,0,3
SKU_00165,2025-09-29,2,5.8,0,0,2
SKU_00215,2025-09-23,23,1644.59,0,0,6
SKU_00219,2025-09-19,3,19.05,0,0,1
SKU_00211,2025-08-09,103,2961.69,1,0,14
SKU_00056,2025-04-25,12,697.93,0,1,6
SKU_00093,2024-09-14,4,157.41,0,0,2
SKU_00147,2024-09-04,16,890.61,0,0,7
SKU_00039,2024-12-09,44,182.84,0,0,6
SKU_00234,2024-07-17,26,301.79,0,0,6
SKU_00097,2024-09-24,36,126.01,0,1,5
SKU_00035,2024-12-13,7,887.98,0,0,3
SKU_00230,2024-07-21,7,69.81,2,0,6
SKU_00122,2024-10-26,16,105.22,0,0,8
SKU_00198,2025-10-18,38,358.5,1,0,6
SKU_00190,2025-10-12,23,850.73,1,0,11
SKU_00194,2025-10-08,82,3263.67,0,0,10
SKU_00244,2025-10-02,47,1907.92,0,0,4
SKU_00215,2025-09-24,13,905.42,0,0,7
SKU_00052,2025-04-30,35,444.84,1,0,8
SKU_00056,2025-04-26,12,683.1,0,0,6
SKU_00106,2025-04-20,11,791.45,0,0,5
SKU_00093,2024-09-15,7,290.13,0,0,3
SKU_00147,2024-09-05,12,665,0,0,8
SKU_00234,2024-07-18,25,299.82,1,0,6
SKU_00097,2024-09-25,37,128.32,0,0,4
SKU_00035,2024-12-14,9,1108.75,0,1,4
SKU_00230,2024-07-22,10,95.89,1,0,3
SKU_00122,2024-10-27,9,59.01,1,0,5
SKU_00198,2025-10-19,32,297.1,0,0,7
SKU_00190,2025-10-13,50,1832.51,0,1,13
SKU_00194,2025-10-09,56,2275.88,0,0,9
SKU_00244,2025-10-03,20,827.92,0,0,2
SKU_00215,2025-09-25,14,991.43,0,0,6
SKU_00056,2025-04-27,6,348.86,0,0,5
SKU_00106,2025-04-21,13,958.11,0,0,6
SKU_00197,2025-02-10,95,4006.1,0,0,11
SKU_00093,2024-09-16,3,118.34,0,0,2
SKU_00147,2024-09-06,23,1298.69,1,0,9
SKU_00234,2024-07-19,24,279.26,0,0,5
SKU_00143,2024-09-10,47,1119.83,2,0,10
SKU_00097,2024-09-26,10,34.53,0,0,3
SKU_00035,2024-12-15,6,740.81,0,0,3
SKU_00230,2024-07-23,11,106.33,1,1,7
SKU_00122,2024-10-28,18,115.72,0,0,7
SKU_00190,2025-10-14,28,1003.22,1,2,12
SKU_00244,2025-10-04,19,793.86,0,0,2
SKU_00211,2025-09-30,145,4059.58,0,0,14
SKU_00215,2025-09-26,21,1492.2,0,0,6
SKU_00056,2025-04-28,7,412.39,1,0,5
SKU_00106,2025-04-22,15,1099.61,0,0,6
SKU_00197,2025-02-11,57,2477.15,2,0,11
SKU_00093,2024-09-17,6,238.97,0,0,3
SKU_00147,2024-09-07,10,561.49,1,0,7
SKU_00031,2024-12-20,69,1820.03,0,0,4
SKU_00193,2025-02-01,19,1088.15,0,0,5
SKU_00143,2024-09-11,85,1996.03,1,0,11
SKU_00097,2024-09-27,25,84.39,0,1,5
SKU_00035,2024-12-16,9,1121.68,0,0,4
SKU_00230,2024-07-24,9,86.29,0,0,3
SKU_00122,2024-10-29,16,104.38,0,0,8
SKU_00190,2025-10-15,39,1448.75,1,1,14
