inventory_id,warehouse_id,bin_id,sku_id,batch_id,manufacture_date,expiry_date,received_date,quantity_available,quantity_reserved,quality_status,days_to_expiry
INV_0000200,WH_003,WH_003_FROZEN_050,SKU_00296,BATCH_0000200,2025-03-11,2027-03-11,2025-03-23,8,0,good,288
INV_0000201,WH_002,WH_002_AMBIENT_113,SKU_00283,BATCH_0000201,2025-07-21,2026-07-21,2025-07-31,6,0,good,55
INV_0000202,WH_002,WH_002_FROZEN_077,SKU_00296,BATCH_0000202,2025-03-19,2027-03-19,2025-03-28,11,2,good,296
INV_0000203,WH_001,WH_001_AMBIENT_185,SKU_00022,BATCH_0000203,2024-09-22,2026-12-02,2024-09-23,7,0,good,189
INV_0000204,WH_002,WH_002_AMBIENT_168,SKU_00012,BATCH_0000204,2026-04-16,2027-04-16,2026-04-17,89,0,good,324
INV_0000205,WH_001,WH_001_COOL_176,SKU_00226,BATCH_0000205,2026-05-09,2028-05-08,2026-05-18,103,10,good,712
INV_0000206,WH_003,WH_003_AMBIENT_078,SKU_00057,BATCH_0000206,2025-07-11,2027-12-24,2025-07-22,1,0,good,576
INV_0000207,WH_001,WH_001_COOL_149,SKU_00280,BATCH_0000207,2026-04-12,2028-04-11,2026-04-14,2,0,good,685
INV_0000208,WH_002,WH_002_AMBIENT_173,SKU_00036,BATCH_0000208,2026-01-27,2027-04-30,2026-02-03,71,0,good,338
INV_0000209,WH_001,WH_001_COLD_161,SKU_00096,BATCH_0000209,2025-08-25,2026-08-25,2025-09-02,3,0,good,90
INV_0000210,WH_003,WH_003_COLD_104,SKU_00149,BATCH_0000210,2026-05-11,2026-10-03,2026-05-17,29,7,good,129
INV_0000211,WH_001,WH_001_COOL_142,SKU_00087,BATCH_0000211,2026-03-05,2028-03-04,2026-03-07,18,0,good,647
INV_0000212,WH_003,WH_003_AMBIENT_123,SKU_00104,BATCH_0000212,2025-10-30,2027-12-19,2025-11-11,0,0,good,571
INV_0000213,WH_003,WH_003_COLD_182,SKU_00110,BATCH_0000213,2026-05-09,2026-12-17,2026-05-20,23,0,good,204
INV_0000214,WH_003,WH_003_AMBIENT_194,SKU_00278,BATCH_0000214,2025-04-06,2027-05-08,2025-04-12,59,1,good,346
INV_0000215,WH_003,WH_003_COLD_075,SKU_00096,BATCH_0000215,2025-08-28,2026-08-28,2025-09-10,6,1,good,93
INV_0000216,WH_003,WH_003_COLD_127,SKU_00193,BATCH_0000216,2026-02-18,2027-01-18,2026-02-22,16,0,good,236
INV_0000217,WH_001,WH_001_AMBIENT_029,SKU_00008,BATCH_0000217,2025-10-11,2026-10-11,2025-10-16,46,9,good,137
INV_0000218,WH_001,WH_001_COOL_004,SKU_00167,BATCH_0000218,2026-03-16,2026-09-21,2026-03-29,66,19,good,117
INV_0000219,WH_001,WH_001_AMBIENT_185,SKU_00188,BATCH_0000219,2026-02-23,2027-02-23,2026-03-01,68,2,good,272
INV_0000220,WH_002,WH_002_COOL_115,SKU_00240,BATCH_0000220,2026-01-24,2026-11-06,2026-02-01,30,0,good,163
INV_0000221,WH_003,WH_003_COOL_039,SKU_00240,BATCH_0000221,2025-09-18,2026-07-01,2025-09-25,31,0,good,35
INV_0000222,WH_003,WH_003_AMBIENT_113,SKU_00230,BATCH_0000222,2025-04-15,2027-04-23,2025-04-27,16,0,good,331
INV_0000223,WH_003,WH_003_AMBIENT_118,SKU_00052,BATCH_0000223,2024-03-21,2026-12-07,2024-03-22,67,0,good,194
INV_0000224,WH_003,WH_003_COOL_165,SKU_00117,BATCH_0000224,2026-05-17,2027-11-30,2026-05-22,38,11,good,552
INV_0000225,WH_002,WH_002_COLD_185,SKU_00054,BATCH_0000225,2025-07-14,2026-07-14,2025-07-23,25,0,good,48
INV_0000226,WH_002,WH_002_AMBIENT_173,SKU_00215,BATCH_0000226,2026-03-31,2027-09-14,2026-04-08,36,0,good,475
INV_0000227,WH_002,WH_002_COLD_029,SKU_00054,BATCH_0000227,2026-02-05,2027-02-05,2026-02-12,34,0,good,254
INV_0000228,WH_002,WH_002_COOL_173,SKU_00093,BATCH_0000228,2026-03-13,2028-03-12,2026-03-25,6,0,good,655
INV_0000229,WH_002,WH_002_COLD_181,SKU_00047,BATCH_0000229,2026-01-18,2026-12-09,2026-01-27,24,0,good,196
INV_0000230,WH_001,WH_001_COOL_185,SKU_00138,BATCH_0000230,2025-05-25,2027-04-04,2025-06-02,37,0,good,312
INV_0000231,WH_001,WH_001_AMBIENT_181,SKU_00001,BATCH_0000231,2025-06-09,2027-01-09,2025-06-10,120,1,good,227
INV_0000232,WH_002,WH_002_FROZEN_035,SKU_00189,BATCH_0000232,2026-03-12,2028-03-11,2026-03-16,50,9,good,654
INV_0000233,WH_003,WH_003_AMBIENT_032,SKU_00283,BATCH_0000233,2025-08-02,2026-08-02,2025-08-08,7,0,good,67
INV_0000234,WH_001,WH_001_AMBIENT_039,SKU_00017,BATCH_0000234,2024-10-08,2026-09-13,2024-10-18,11,0,good,109
INV_0000235,WH_002,WH_002_AMBIENT_022,SKU_00158,BATCH_0000235,2025-08-28,2027-05-26,2025-09-06,26,10,good,364
INV_0000236,WH_001,WH_001_COOL_090,SKU_00087,BATCH_0000236,2026-01-31,2028-01-31,2026-02-10,35,4,good,614
INV_0000237,WH_001,WH_001_AMBIENT_101,SKU_00095,BATCH_0000237,2026-05-20,2028-09-06,2026-06-01,32,0,good,833
INV_0000238,WH_003,WH_003_AMBIENT_149,SKU_00246,BATCH_0000238,2026-05-22,2027-09-12,2026-05-25,11,0,good,473
INV_0000239,WH_001,WH_001_COLD_002,SKU_00271,BATCH_0000239,2026-02-13,2026-08-10,2026-02-18,23,0,good,75
INV_0000240,WH_002,WH_002_AMBIENT_161,SKU_00186,BATCH_0000240,2024-10-23,2026-12-05,2024-10-26,9,0,good,192
INV_0000241,WH_003,WH_003_COOL_196,SKU_00210,BATCH_0000241,2025-10-08,2027-10-08,2025-10-19,92,0,good,499
INV_0000242,WH_001,WH_001_AMBIENT_085,SKU_00185,BATCH_0000242,2026-01-11,2027-01-11,2026-01-24,25,0,good,229
INV_0000243,WH_003,WH_003_COOL_177,SKU_00119,BATCH_0000243,2025-09-22,2027-01-16,2025-09-25,23,0,good,234
INV_0000244,WH_003,WH_003_COLD_039,SKU_00251,BATCH_0000244,2026-01-25,2027-01-25,2026-02-03,9,0,good,243
INV_0000245,WH_002,WH_002_COLD_035,SKU_00029,BATCH_0000245,2026-05-11,2027-05-11,2026-05-17,0,0,good,349
INV_0000246,WH_003,WH_003_AMBIENT_084,SKU_00122,BATCH_0000246,2025-03-17,2028-01-03,2025-03-18,196,39,good,586
INV_0000247,WH_001,WH_001_AMBIENT_009,SKU_00195,BATCH_0000247,2025-04-10,2027-07-11,2025-04-23,180,70,good,410
INV_0000248,WH_002,WH_002_AMBIENT_184,SKU_00200,BATCH_0000248,2025-09-24,2027-05-20,2025-10-07,41,0,good,358
INV_0000249,WH_002,WH_002_AMBIENT_171,SKU_00279,BATCH_0000249,2024-08-23,2027-06-22,2024-09-02,14,0,good,391
INV_0000250,WH_003,WH_003_COLD_179,SKU_00092,BATCH_0000250,2026-02-08,2027-02-08,2026-02-18,11,0,good,257
INV_0000251,WH_001,WH_001_COLD_046,SKU_00068,BATCH_0000251,2025-07-07,2026-07-07,2025-07-08,21,0,good,41
INV_0000252,WH_003,WH_003_AMBIENT_173,SKU_00094,BATCH_0000252,2025-12-05,2028-02-27,2025-12-07,28,8,good,641
INV_0000253,WH_002,WH_002_COOL_063,SKU_00175,BATCH_0000253,2025-09-23,2026-09-09,2025-09-29,116,0,good,105
INV_0000254,WH_003,WH_003_AMBIENT_014,SKU_00026,BATCH_0000254,2025-03-24,2026-10-20,2025-03-27,92,0,good,146
INV_0000255,WH_003,WH_003_AMBIENT_151,SKU_00214,BATCH_0000255,2026-05-15,2028-08-16,2026-05-18,9,0,good,812
INV_0000256,WH_001,WH_001_AMBIENT_123,SKU_00028,BATCH_0000256,2026-04-27,2027-09-12,2026-04-30,54,0,good,473
INV_0000257,WH_003,WH_003_AMBIENT_127,SKU_00098,BATCH_0000257,2025-06-07,2028-01-09,2025-06-15,36,0,good,592
INV_0000258,WH_003,WH_003_AMBIENT_046,SKU_00173,BATCH_0000258,2026-05-20,2028-05-01,2026-05-30,1,0,good,705
INV_0000259,WH_002,WH_002_AMBIENT_085,SKU_00232,BATCH_0000259,2024-11-14,2026-08-03,2024-11-17,103,0,good,68
INV_0000260,WH_003,WH_003_AMBIENT_077,SKU_00158,BATCH_0000260,2025-06-22,2027-03-20,2025-06-30,4,0,good,297
INV_0000261,WH_003,WH_003_COOL_115,SKU_00088,BATCH_0000261,2024-11-30,2026-11-30,2024-12-04,9,0,good,187
INV_0000262,WH_003,WH_003_COLD_109,SKU_00137,BATCH_0000262,2026-01-12,2027-01-12,2026-01-15,19,0,good,230
INV_0000263,WH_001,WH_001_COOL_177,SKU_00077,BATCH_0000263,2026-04-08,2027-05-28,2026-04-12,176,0,good,366
INV_0000264,WH_001,WH_001_COOL_041,SKU_00058,BATCH_0000264,2026-01-14,2026-11-09,2026-01-18,3,0,good,166
INV_0000265,WH_001,WH_001_AMBIENT_142,SKU_00075,BATCH_0000265,2026-04-23,2027-04-23,2026-04-25,7,1,good,331
INV_0000266,WH_001,WH_001_COLD_035,SKU_00237,BATCH_0000266,2025-08-06,2026-08-06,2025-08-09,18,5,good,71
INV_0000267,WH_003,WH_003_COOL_147,SKU_00226,BATCH_0000267,2024-12-12,2026-12-12,2024-12-20,5,0,good,199
INV_0000268,WH_001,WH_001_AMBIENT_104,SKU_00236,BATCH_0000268,2026-02-11,2027-05-31,2026-02-15,7,0,good,369
INV_0000269,WH_002,WH_002_COOL_122,SKU_00021,BATCH_0000269,2026-05-10,2027-02-26,2026-05-21,39,0,good,275
INV_0000270,WH_001,WH_001_COOL_018,SKU_00244,BATCH_0000270,2025-12-31,2027-08-03,2026-01-06,7,0,good,433
INV_0000271,WH_003,WH_003_AMBIENT_191,SKU_00004,BATCH_0000271,2025-04-16,2026-09-21,2025-04-21,5,0,good,117
INV_0000272,WH_001,WH_001_COLD_005,SKU_00069,BATCH_0000272,2025-12-10,2026-11-06,2025-12-19,6,0,good,163
INV_0000273,WH_001,WH_001_COLD_170,SKU_00260,BATCH_0000273,2025-09-28,2026-09-28,2025-10-01,30,0,good,124
INV_0000274,WH_001,WH_001_COOL_011,SKU_00117,BATCH_0000274,2026-02-05,2027-08-21,2026-02-07,6,0,good,451
INV_0000275,WH_001,WH_001_AMBIENT_037,SKU_00268,BATCH_0000275,2026-03-10,2027-03-10,2026-03-20,7,0,good,287
INV_0000276,WH_003,WH_003_AMBIENT_040,SKU_00103,BATCH_0000276,2025-09-05,2026-09-05,2025-09-07,73,0,good,101
INV_0000277,WH_002,WH_002_AMBIENT_197,SKU_00179,BATCH_0000277,2025-09-18,2026-09-18,2025-09-27,14,3,good,114
INV_0000278,WH_001,WH_001_AMBIENT_103,SKU_00122,BATCH_0000278,2024-10-23,2027-08-11,2024-11-02,33,0,good,441
INV_0000279,WH_003,WH_003_COLD_075,SKU_00082,BATCH_0000279,2025-10-28,2026-10-28,2025-11-07,11,0,good,154
INV_0000280,WH_001,WH_001_COOL_183,SKU_00015,BATCH_0000280,2025-03-21,2026-12-09,2025-03-23,3,0,good,196
INV_0000281,WH_003,WH_003_AMBIENT_049,SKU_00030,BATCH_0000281,2026-04-09,2028-08-19,2026-04-16,14,0,good,815
INV_0000282,WH_003,WH_003_COOL_017,SKU_00042,BATCH_0000282,2026-01-09,2027-06-02,2026-01-21,11,0,good,371
INV_0000283,WH_002,WH_002_AMBIENT_153,SKU_00036,BATCH_0000283,2025-05-17,2026-08-18,2025-05-19,9,2,good,83
INV_0000284,WH_003,WH_003_AMBIENT_127,SKU_00026,BATCH_0000284,2026-03-26,2027-10-22,2026-03-31,57,0,good,513
INV_0000285,WH_002,WH_002_FROZEN_078,SKU_00189,BATCH_0000285,2025-08-08,2027-08-08,2025-08-10,5,0,good,438
INV_0000286,WH_003,WH_003_COOL_112,SKU_00276,BATCH_0000286,2025-11-29,2027-08-30,2025-12-11,39,10,good,460
INV_0000287,WH_003,WH_003_AMBIENT_056,SKU_00200,BATCH_0000287,2025-06-10,2027-02-03,2025-06-19,3,0,good,252
INV_0000288,WH_001,WH_001_COOL_199,SKU_00219,BATCH_0000288,2025-10-18,2027-07-22,2025-10-21,67,0,good,421
INV_0000289,WH_001,WH_001_AMBIENT_063,SKU_00178,BATCH_0000289,2025-03-28,2027-01-14,2025-04-04,7,0,good,232
INV_0000290,WH_003,WH_003_COOL_190,SKU_00175,BATCH_0000290,2026-01-20,2027-01-06,2026-01-27,315,0,good,224
INV_0000291,WH_001,WH_001_AMBIENT_017,SKU_00095,BATCH_0000291,2025-10-09,2028-01-27,2025-10-11,3,0,good,610
INV_0000292,WH_003,WH_003_COOL_027,SKU_00070,BATCH_0000292,2025-03-07,2027-03-07,2025-03-16,54,4,good,284
INV_0000293,WH_003,WH_003_FROZEN_160,SKU_00189,BATCH_0000293,2024-08-11,2026-08-11,2024-08-23,24,1,good,76
INV_0000294,WH_003,WH_003_FROZEN_153,SKU_00192,BATCH_0000294,2026-04-27,2026-12-25,2026-05-10,2,0,good,212
INV_0000295,WH_002,WH_002_COOL_056,SKU_00089,BATCH_0000295,2025-10-22,2027-01-20,2025-10-29,89,0,good,238
INV_0000296,WH_002,WH_002_AMBIENT_128,SKU_00122,BATCH_0000296,2025-05-07,2028-02-23,2025-05-13,11,2,good,637
INV_0000297,WH_001,WH_001_AMBIENT_069,SKU_00081,BATCH_0000297,2026-01-19,2027-07-24,2026-01-20,76,0,good,423
INV_0000298,WH_002,WH_002_AMBIENT_066,SKU_00185,BATCH_0000298,2026-05-27,2027-05-27,2026-06-08,1,0,good,365
INV_0000299,WH_002,WH_002_COOL_183,SKU_00162,BATCH_0000299,2025-01-18,2027-01-18,2025-01-28,25,6,good,236
INV_0000300,WH_001,WH_001_COLD_027,SKU_00082,BATCH_0000300,2026-01-24,2027-01-24,2026-02-02,42,0,good,242
INV_0000301,WH_001,WH_001_COLD_188,SKU_00228,BATCH_0000301,2025-08-31,2026-06-28,2025-09-04,17,0,good,32
INV_0000302,WH_001,WH_001_AMBIENT_171,SKU_00113,BATCH_0000302,2025-10-18,2026-10-18,2025-10-25,11,0,good,144
INV_0000303,WH_003,WH_003_COLD_030,SKU_00182,BATCH_0000303,2025-12-02,2026-08-11,2025-12-08,19,0,good,76
INV_0000304,WH_002,WH_002_COLD_068,SKU_00193,BATCH_0000304,2025-08-02,2026-07-02,2025-08-14,23,5,good,36
INV_0000305,WH_002,WH_002_AMBIENT_175,SKU_00009,BATCH_0000305,2025-08-30,2027-09-13,2025-09-03,10,0,good,474
INV_0000306,WH_002,WH_002_COLD_182,SKU_00065,BATCH_0000306,2026-05-01,2026-09-02,2026-05-05,66,3,good,98
INV_0000307,WH_003,WH_003_AMBIENT_183,SKU_00185,BATCH_0000307,2026-03-15,2027-03-15,2026-03-20,31,0,good,292
INV_0000308,WH_003,WH_003_COOL_098,SKU_00042,BATCH_0000308,2025-05-08,2026-09-29,2025-05-13,18,0,good,125
INV_0000309,WH_002,WH_002_COOL_038,SKU_00273,BATCH_0000309,2025-12-09,2027-07-19,2025-12-12,12,0,good,418
INV_0000310,WH_003,WH_003_AMBIENT_172,SKU_00057,BATCH_0000310,2026-05-11,2028-10-23,2026-05-21,21,7,good,880
INV_0000311,WH_002,WH_002_AMBIENT_129,SKU_00179,BATCH_0000311,2026-03-07,2027-03-07,2026-03-19,23,4,good,284
INV_0000312,WH_001,WH_001_AMBIENT_074,SKU_00100,BATCH_0000312,2025-03-20,2027-11-03,2025-03-21,15,0,good,525
INV_0000313,WH_003,WH_003_COOL_071,SKU_00181,BATCH_0000313,2025-12-10,2026-12-16,2025-12-22,260,0,good,203
INV_0000314,WH_002,WH_002_AMBIENT_081,SKU_00125,BATCH_0000314,2025-12-13,2026-12-13,2025-12-24,4,0,good,200
INV_0000315,WH_001,WH_001_AMBIENT_058,SKU_00239,BATCH_0000315,2026-04-29,2027-04-29,2026-05-04,8,2,good,337
INV_0000316,WH_003,WH_003_AMBIENT_097,SKU_00282,BATCH_0000316,2026-04-24,2028-09-05,2026-04-27,17,0,good,832
INV_0000317,WH_001,WH_001_COLD_061,SKU_00069,BATCH_0000317,2025-12-28,2026-11-24,2026-01-08,349,0,good,181
INV_0000318,WH_001,WH_001_COLD_035,SKU_00154,BATCH_0000318,2026-03-05,2026-07-30,2026-03-08,18,6,good,64
INV_0000319,WH_003,WH_003_AMBIENT_003,SKU_00071,BATCH_0000319,2024-05-04,2027-02-12,2024-05-14,194,0,good,261
INV_0000320,WH_002,WH_002_AMBIENT_090,SKU_00071,BATCH_0000320,2024-11-29,2027-09-09,2024-12-10,45,0,good,470
INV_0000321,WH_001,WH_001_AMBIENT_074,SKU_00097,BATCH_0000321,2024-06-11,2026-09-11,2024-06-20,47,0,good,107
INV_0000322,WH_003,WH_003_AMBIENT_155,SKU_00062,BATCH_0000322,2025-02-19,2027-02-10,2025-02-22,22,0,good,259
INV_0000323,WH_002,WH_002_COOL_127,SKU_00130,BATCH_0000323,2026-03-16,2028-03-15,2026-03-28,76,19,good,658
INV_0000324,WH_001,WH_001_AMBIENT_074,SKU_00203,BATCH_0000324,2025-04-16,2026-12-30,2025-04-21,5,0,good,217
INV_0000325,WH_002,WH_002_AMBIENT_097,SKU_00120,BATCH_0000325,2026-04-20,2027-07-29,2026-05-02,18,1,good,428
INV_0000326,WH_001,WH_001_COOL_117,SKU_00273,BATCH_0000326,2025-07-30,2027-03-09,2025-08-07,15,0,good,286
INV_0000327,WH_001,WH_001_COLD_146,SKU_00149,BATCH_0000327,2026-02-01,2026-06-26,2026-02-09,3,0,good,30
INV_0000328,WH_002,WH_002_AMBIENT_073,SKU_00017,BATCH_0000328,2024-11-09,2026-10-15,2024-11-11,21,3,good,141
INV_0000329,WH_003,WH_003_AMBIENT_108,SKU_00107,BATCH_0000329,2026-05-11,2027-05-11,2026-05-15,3,0,good,349
INV_0000330,WH_002,WH_002_AMBIENT_154,SKU_00217,BATCH_0000330,2025-09-27,2027-11-25,2025-10-10,15,0,good,547
INV_0000331,WH_001,WH_001_COOL_194,SKU_00131,BATCH_0000331,2024-11-22,2026-09-21,2024-11-30,9,0,good,117
INV_0000332,WH_003,WH_003_AMBIENT_055,SKU_00049,BATCH_0000332,2025-07-23,2026-09-08,2025-08-05,2,0,good,104
INV_0000333,WH_002,WH_002_AMBIENT_046,SKU_00263,BATCH_0000333,2025-03-15,2027-01-01,2025-03-26,12,1,good,219
INV_0000334,WH_002,WH_002_AMBIENT_157,SKU_00200,BATCH_0000334,2025-09-18,2027-05-14,2025-09-27,74,0,good,352
INV_0000335,WH_003,WH_003_AMBIENT_078,SKU_00233,BATCH_0000335,2025-08-11,2027-03-23,2025-08-14,67,0,good,300
INV_0000336,WH_003,WH_003_COLD_154,SKU_00068,BATCH_0000336,2025-07-17,2026-07-17,2025-07-23,7,0,good,51
INV_0000337,WH_002,WH_002_COOL_161,SKU_00044,BATCH_0000337,2025-03-19,2027-01-30,2025-03-23,5,0,good,248
INV_0000338,WH_002,WH_002_AMBIENT_087,SKU_00234,BATCH_0000338,2026-03-09,2027-03-09,2026-03-18,16,0,good,286
INV_0000339,WH_002,WH_002_AMBIENT_020,SKU_00084,BATCH_0000339,2025-09-30,2026-09-30,2025-10-08,58,0,good,126
INV_0000340,WH_003,WH_003_COOL_044,SKU_00162,BATCH_0000340,2025-03-27,2027-03-27,2025-03-28,50,0,good,304
INV_0000341,WH_002,WH_002_AMBIENT_012,SKU_00018,BATCH_0000341,2025-05-23,2026-09-22,2025-05-31,5,0,good,118
INV_0000342,WH_003,WH_003_AMBIENT_084,SKU_00262,BATCH_0000342,2025-03-16,2026-09-26,2025-03-18,10,0,good,122
INV_0000343,WH_003,WH_003_COLD_011,SKU_00069,BATCH_0000343,2026-03-07,2027-02-01,2026-03-18,51,2,good,250
INV_0000344,WH_002,WH_002_AMBIENT_154,SKU_00017,BATCH_0000344,2026-05-01,2028-04-05,2026-05-06,45,0,good,679
INV_0000345,WH_002,WH_002_COLD_119,SKU_00035,BATCH_0000345,2026-01-13,2026-06-19,2026-01-23,21,0,good,23
INV_0000346,WH_001,WH_001_COOL_195,SKU_00145,BATCH_0000346,2026-01-17,2027-05-10,2026-01-24,50,0,good,348
INV_0000347,WH_002,WH_002_COLD_085,SKU_00106,BATCH_0000347,2025-12-22,2026-09-29,2026-01-04,30,0,good,125
INV_0000348,WH_002,WH_002_AMBIENT_136,SKU_00262,BATCH_0000348,2025-12-13,2027-06-25,2025-12-20,24,1,good,394
INV_0000349,WH_002,WH_002_AMBIENT_139,SKU_00008,BATCH_0000349,2026-04-13,2027-04-13,2026-04-23,9,0,good,321
INV_0000350,WH_002,WH_002_COOL_014,SKU_00253,BATCH_0000350,2024-11-11,2026-11-11,2024-11-21,50,0,good,168
INV_0000351,WH_002,WH_002_COOL_020,SKU_00167,BATCH_0000351,2025-12-22,2026-06-29,2025-12-29,72,11,good,33
INV_0000352,WH_002,WH_002_COOL_051,SKU_00145,BATCH_0000352,2025-07-13,2026-11-03,2025-07-20,5,2,good,160
INV_0000353,WH_002,WH_002_AMBIENT_126,SKU_00057,BATCH_0000353,2025-05-24,2027-11-06,2025-05-31,46,0,good,528
INV_0000354,WH_002,WH_002_AMBIENT_074,SKU_00283,BATCH_0000354,2025-12-13,2026-12-13,2025-12-23,44,8,good,200
INV_0000355,WH_003,WH_003_AMBIENT_057,SKU_00279,BATCH_0000355,2026-04-08,2029-02-04,2026-04-19,72,10,good,984
INV_0000356,WH_002,WH_002_AMBIENT_035,SKU_00084,BATCH_0000356,2025-08-18,2026-08-18,2025-08-23,15,0,good,83
INV_0000357,WH_002,WH_002_COOL_072,SKU_00088,BATCH_0000357,2026-03-18,2028-03-17,2026-03-23,26,0,good,660
INV_0000358,WH_002,WH_002_AMBIENT_164,SKU_00218,BATCH_0000358,2025-05-31,2027-07-18,2025-06-04,13,0,good,417
INV_0000359,WH_002,WH_002_COOL_094,SKU_00210,BATCH_0000359,2025-07-15,2027-07-15,2025-07-25,6,0,good,414
INV_0000360,WH_001,WH_001_AMBIENT_057,SKU_00018,BATCH_0000360,2025-09-30,2027-01-30,2025-10-03,5,0,good,248
INV_0000361,WH_003,WH_003_COLD_104,SKU_00090,BATCH_0000361,2026-03-14,2026-08-09,2026-03-21,17,0,good,74
INV_0000362,WH_002,WH_002_COLD_135,SKU_00127,BATCH_0000362,2025-12-02,2026-06-30,2025-12-10,27,5,good,34
INV_0000363,WH_001,WH_001_FROZEN_015,SKU_00032,BATCH_0000363,2025-11-07,2026-07-20,2025-11-16,25,2,good,54
INV_0000364,WH_002,WH_002_AMBIENT_127,SKU_00248,BATCH_0000364,2025-01-16,2027-04-20,2025-01-22,44,9,good,328
INV_0000365,WH_001,WH_001_AMBIENT_065,SKU_00198,BATCH_0000365,2026-03-08,2027-05-10,2026-03-18,2,0,good,348
INV_0000366,WH_003,WH_003_COOL_123,SKU_00151,BATCH_0000366,2026-02-15,2027-08-22,2026-02-25,13,0,good,452
INV_0000367,WH_003,WH_003_COLD_140,SKU_00300,BATCH_0000367,2026-01-22,2027-01-22,2026-01-26,20,0,good,240
INV_0000368,WH_002,WH_002_FROZEN_056,SKU_00284,BATCH_0000368,2026-03-09,2028-03-08,2026-03-22,9,1,good,651
INV_0000369,WH_001,WH_001_COOL_078,SKU_00058,BATCH_0000369,2026-05-01,2027-02-24,2026-05-07,4,0,good,273
INV_0000370,WH_001,WH_001_COLD_051,SKU_00256,BATCH_0000370,2026-03-21,2027-03-21,2026-04-01,39,0,good,298
INV_0000371,WH_001,WH_001_AMBIENT_083,SKU_00221,BATCH_0000371,2026-03-09,2027-03-09,2026-03-12,17,0,good,286
INV_0000372,WH_002,WH_002_COOL_195,SKU_00101,BATCH_0000372,2025-04-02,2027-04-02,2025-04-14,12,0,good,310
INV_0000373,WH_002,WH_002_AMBIENT_121,SKU_00063,BATCH_0000373,2026-01-02,2027-05-11,2026-01-12,130,0,good,349
INV_0000374,WH_003,WH_003_AMBIENT_170,SKU_00028,BATCH_0000374,2025-04-04,2026-08-20,2025-04-07,3,0,good,85
INV_0000375,WH_002,WH_002_COOL_112,SKU_00273,BATCH_0000375,2025-01-09,2026-08-19,2025-01-21,156,17,good,84
INV_0000376,WH_003,WH_003_AMBIENT_132,SKU_00150,BATCH_0000376,2025-08-22,2026-11-07,2025-08-28,52,0,good,164
INV_0000377,WH_002,WH_002_AMBIENT_126,SKU_00049,BATCH_0000377,2026-05-13,2027-06-29,2026-05-18,18,0,good,398
INV_0000378,WH_001,WH_001_AMBIENT_185,SKU_00080,BATCH_0000378,2024-09-12,2027-01-27,2024-09-24,30,0,good,245
INV_0000379,WH_002,WH_002_AMBIENT_113,SKU_00195,BATCH_0000379,2026-03-27,2028-06-26,2026-04-08,8,0,good,761
INV_0000380,WH_003,WH_003_COOL_159,SKU_00044,BATCH_0000380,2026-01-12,2027-11-25,2026-01-15,15,4,good,547
INV_0000381,WH_001,WH_001_COOL_037,SKU_00145,BATCH_0000381,2025-05-23,2026-09-13,2025-05-27,11,3,good,109
INV_0000382,WH_001,WH_001_COLD_007,SKU_00300,BATCH_0000382,2026-05-24,2027-05-24,2026-05-25,14,0,good,362
INV_0000383,WH_002,WH_002_AMBIENT_010,SKU_00055,BATCH_0000383,2025-11-07,2027-03-13,2025-11-12,17,1,good,290
INV_0000384,WH_003,WH_003_COLD_092,SKU_00193,BATCH_0000384,2025-08-11,2026-07-11,2025-08-20,9,0,good,45
INV_0000385,WH_001,WH_001_AMBIENT_145,SKU_00265,BATCH_0000385,2024-11-03,2027-01-30,2024-11-05,336,0,good,248
INV_0000386,WH_003,WH_003_AMBIENT_050,SKU_00147,BATCH_0000386,2026-05-18,2029-02-13,2026-05-28,8,0,good,993
INV_0000387,WH_001,WH_001_COOL_177,SKU_00043,BATCH_0000387,2024-08-17,2026-08-17,2024-08-21,58,0,good,82
INV_0000388,WH_003,WH_003_COOL_092,SKU_00021,BATCH_0000388,2025-09-26,2026-07-15,2025-10-09,20,0,good,49
INV_0000389,WH_002,WH_002_COLD_025,SKU_00182,BATCH_0000389,2025-10-22,2026-07-01,2025-10-24,2,0,good,35
INV_0000390,WH_001,WH_001_COLD_131,SKU_00237,BATCH_0000390,2025-08-31,2026-08-31,2025-09-06,41,0,good,96
INV_0000391,WH_001,WH_001_COLD_055,SKU_00127,BATCH_0000391,2026-05-13,2026-12-09,2026-05-15,18,0,good,196
INV_0000392,WH_002,WH_002_COOL_081,SKU_00087,BATCH_0000392,2025-04-12,2027-04-12,2025-04-25,74,0,good,320
INV_0000393,WH_002,WH_002_AMBIENT_042,SKU_00191,BATCH_0000393,2024-03-13,2026-10-01,2024-03-20,186,0,good,127
INV_0000394,WH_003,WH_003_AMBIENT_199,SKU_00246,BATCH_0000394,2025-10-10,2027-01-31,2025-10-16,8,3,good,249
INV_0000395,WH_001,WH_001_AMBIENT_196,SKU_00158,BATCH_0000395,2025-06-16,2027-03-14,2025-06-19,189,0,good,291
INV_0000396,WH_001,WH_001_COOL_012,SKU_00211,BATCH_0000396,2026-03-01,2028-02-29,2026-03-13,33,0,good,643
INV_0000397,WH_003,WH_003_COLD_129,SKU_00209,BATCH_0000397,2026-03-19,2026-10-28,2026-03-25,18,0,good,154
INV_0000398,WH_002,WH_002_AMBIENT_109,SKU_00283,BATCH_0000398,2025-09-03,2026-09-03,2025-09-07,104,18,good,99
INV_0000399,WH_003,WH_003_COLD_190,SKU_00096,BATCH_0000399,2026-03-29,2027-03-29,2026-04-05,64,0,good,306
