order_line_id,order_id,sku_id,quantity_ordered,special_handling_required,substitution_allowed
OL_000000498,ORD_0000115,SKU_00164,2,True,False
OL_000000499,ORD_0000115,SKU_00027,1,False,False
OL_000000500,ORD_0000115,SKU_00294,1,False,False
OL_000000501,ORD_0000115,SKU_00021,2,False,True
OL_000000502,ORD_0000115,SKU_00188,7,False,False
OL_000000503,ORD_0000116,SKU_00163,2,False,False
OL_000000504,ORD_0000116,SKU_00030,31,False,True
OL_000000505,ORD_0000116,SKU_00065,11,True,False
OL_000000506,ORD_0000116,SKU_00043,4,False,False
OL_000000507,ORD_0000117,SKU_00208,2,False,False
OL_000000508,ORD_0000117,SKU_00001,2,False,False
OL_000000509,ORD_0000117,SKU_00242,2,False,False
OL_000000510,ORD_0000117,SKU_00127,3,True,False
OL_000000511,ORD_0000118,SKU_00022,8,True,False
OL_000000512,ORD_0000118,SKU_00152,8,True,False
OL_000000513,ORD_0000118,SKU_00079,3,False,False
OL_000000514,ORD_0000118,SKU_00171,1,True,True
OL_000000515,ORD_0000118,SKU_00237,8,True,True
OL_000000516,ORD_0000119,SKU_00062,3,False,True
OL_000000517,ORD_0000119,SKU_00224,5,False,False
OL_000000518,ORD_0000119,SKU_00077,2,False,False
OL_000000519,ORD_0000120,SKU_00121,4,False,True
OL_000000520,ORD_0000120,SKU_00041,1,False,True
OL_000000521,ORD_0000120,SKU_00132,10,False,False
OL_000000522,ORD_0000120,SKU_00030,18,False,False
OL_000000523,ORD_0000120,SKU_00016,2,False,False
OL_000000524,ORD_0000121,SKU_00048,14,False,False
OL_000000525,ORD_0000121,SKU_00094,12,False,False
OL_000000526,ORD_0000121,SKU_00027,44,False,False
OL_000000527,ORD_0000121,SKU_00158,17,False,False
OL_000000528,ORD_0000122,SKU_00243,2,False,False
OL_000000529,ORD_0000122,SKU_00280,12,False,False
OL_000000530,ORD_0000122,SKU_00050,10,False,False
OL_000000531,ORD_0000122,SKU_00045,3,True,True
OL_000000532,ORD_0000122,SKU_00090,3,True,False
OL_000000533,ORD_0000122,SKU_00252,2,True,False
OL_000000534,ORD_0000123,SKU_00214,8,False,False
OL_000000535,ORD_0000123,SKU_00019,1,False,False
OL_000000536,ORD_0000123,SKU_00286,1,False,True
OL_000000537,ORD_0000123,SKU_00112,5,False,False
OL_000000538,ORD_0000123,SKU_00135,5,False,False
OL_000000539,ORD_0000123,SKU_00287,2,True,False
OL_000000540,ORD_0000124,SKU_00043,4,False,False
OL_000000541,ORD_0000124,SKU_00039,3,True,False
OL_000000542,ORD_0000124,SKU_00032,5,True,False
OL_000000543,ORD_0000125,SKU_00172,4,True,True
OL_000000544,ORD_0000125,SKU_00054,3,True,False
OL_000000545,ORD_0000125,SKU_00013,5,False,False
OL_000000546,ORD_0000125,SKU_00210,1,False,False
OL_000000547,ORD_0000125,SKU_00120,5,False,False
OL_000000548,ORD_0000125,SKU_00156,1,False,False
OL_000000549,ORD_0000126,SKU_00203,3,False,False
OL_000000550,ORD_0000126,SKU_00089,10,False,False
OL_000000551,ORD_0000126,SKU_00227,4,False,True
OL_000000552,ORD_0000126,SKU_00185,3,False,False
OL_000000553,ORD_0000126,SKU_00235,3,False,False
OL_000000554,ORD_0000127,SKU_00282,1,True,False
OL_000000555,ORD_0000127,SKU_00248,10,False,True
OL_000000556,ORD_0000127,SKU_00043,7,False,True
OL_000000557,ORD_0000127,SKU_00042,13,False,False
OL_000000558,ORD_0000127,SKU_00288,1,False,False
OL_000000559,ORD_0000128,SKU_00148,2,False,False
OL_000000560,ORD_0000128,SKU_00102,12,False,False
OL_000000561,ORD_0000128,SKU_00030,20,False,True
OL_000000562,ORD_0000128,SKU_00097,4,False,False
OL_000000563,ORD_0000128,SKU_00295,7,False,False
OL_000000564,ORD_0000128,SKU_00149,4,True,False
OL_000000565,ORD_0000128,SKU_00171,2,True,False
OL_000000566,ORD_0000128,SKU_00252,6,True,False
OL_000000567,ORD_0000128,SKU_00209,8,True,False
OL_000000568,ORD_0000128,SKU_00059,2,False,False
OL_000000569,ORD_0000129,SKU_00270,7,False,False
OL_000000570,ORD_0000129,SKU_00123,1,True,False
OL_000000571,ORD_0000129,SKU_00141,50,False,False
OL_000000572,ORD_0000129,SKU_00201,6,True,False
OL_000000573,ORD_0000129,SKU_00235,1,False,False
OL_000000574,ORD_0000130,SKU_00264,7,True,True
OL_000000575,ORD_0000130,SKU_00298,2,False,False
OL_000000576,ORD_0000130,SKU_00118,6,False,False
OL_000000577,ORD_0000130,SKU_00201,13,True,False
OL_000000578,ORD_0000130,SKU_00079,1,False,True
OL_000000579,ORD_0000130,SKU_00119,5,False,True
OL_000000580,ORD_0000130,SKU_00092,4,True,False
OL_000000581,ORD_0000130,SKU_00056,2,False,True
OL_000000582,ORD_0000130,SKU_00062,4,False,False
OL_000000583,ORD_0000130,SKU_00088,5,False,False
OL_000000584,ORD_0000131,SKU_00245,2,False,True
OL_000000585,ORD_0000131,SKU_00121,11,False,True
OL_000000586,ORD_0000131,SKU_00224,11,False,False
OL_000000587,ORD_0000131,SKU_00090,18,True,False
OL_000000588,ORD_0000131,SKU_00101,2,False,False
OL_000000589,ORD_0000131,SKU_00019,1,False,False
OL_000000590,ORD_0000132,SKU_00023,6,False,False
OL_000000591,ORD_0000132,SKU_00147,12,False,False
OL_000000592,ORD_0000132,SKU_00280,2,False,False
OL_000000593,ORD_0000132,SKU_00077,5,False,False
OL_000000594,ORD_0000132,SKU_00202,4,True,True
OL_000000595,ORD_0000133,SKU_00045,5,True,False
OL_000000596,ORD_0000133,SKU_00280,2,False,False
OL_000000597,ORD_0000133,SKU_00208,12,False,False
OL_000000598,ORD_0000133,SKU_00229,3,True,True
OL_000000599,ORD_0000134,SKU_00049,2,False,False
OL_000000600,ORD_0000134,SKU_00240,15,False,False
OL_000000601,ORD_0000134,SKU_00059,3,False,False
OL_000000602,ORD_0000134,SKU_00030,5,False,False
OL_000000603,ORD_0000135,SKU_00065,8,True,False
OL_000000604,ORD_0000136,SKU_00261,1,False,False
OL_000000605,ORD_0000136,SKU_00162,7,False,True
OL_000000606,ORD_0000136,SKU_00217,4,False,False
OL_000000607,ORD_0000137,SKU_00044,10,False,True
OL_000000608,ORD_0000137,SKU_00034,12,False,False
OL_000000609,ORD_0000137,SKU_00032,2,True,False
OL_000000610,ORD_0000138,SKU_00165,1,False,False
OL_000000611,ORD_0000138,SKU_00096,6,True,False
OL_000000612,ORD_0000138,SKU_00158,1,False,True
OL_000000613,ORD_0000138,SKU_00195,2,False,False
OL_000000614,ORD_0000139,SKU_00052,1,False,True
OL_000000615,ORD_0000139,SKU_00158,2,False,False
OL_000000616,ORD_0000139,SKU_00151,1,False,True
OL_000000617,ORD_0000139,SKU_00205,17,False,False
OL_000000618,ORD_0000139,SKU_00214,1,False,False
OL_000000619,ORD_0000139,SKU_00295,4,False,False
OL_000000620,ORD_0000140,SKU_00109,2,False,False
OL_000000621,ORD_0000140,SKU_00226,5,False,True
OL_000000622,ORD_0000140,SKU_00288,3,False,False
OL_000000623,ORD_0000140,SKU_00274,3,False,True
OL_000000624,ORD_0000141,SKU_00026,8,False,False
OL_000000625,ORD_0000141,SKU_00176,1,False,True
OL_000000626,ORD_0000141,SKU_00226,1,False,True
OL_000000627,ORD_0000141,SKU_00240,4,False,False
OL_000000628,ORD_0000141,SKU_00196,10,True,False
OL_000000629,ORD_0000142,SKU_00082,6,True,False
OL_000000630,ORD_0000142,SKU_00184,2,False,True
OL_000000631,ORD_0000142,SKU_00060,13,False,True
OL_000000632,ORD_0000143,SKU_00267,3,True,False
OL_000000633,ORD_0000143,SKU_00007,1,True,False
OL_000000634,ORD_0000143,SKU_00252,8,True,False
OL_000000635,ORD_0000143,SKU_00041,4,False,True
OL_000000636,ORD_0000143,SKU_00052,3,False,False
OL_000000637,ORD_0000144,SKU_00198,1,False,False
OL_000000638,ORD_0000144,SKU_00253,14,False,True
OL_000000639,ORD_0000144,SKU_00007,3,True,False
OL_000000640,ORD_0000144,SKU_00258,1,False,False
OL_000000641,ORD_0000145,SKU_00105,2,False,True
OL_000000642,ORD_0000145,SKU_00296,3,True,True
OL_000000643,ORD_0000145,SKU_00128,1,False,True
OL_000000644,ORD_0000145,SKU_00288,3,False,False
OL_000000645,ORD_0000146,SKU_00172,1,True,False
OL_000000646,ORD_0000146,SKU_00269,9,False,False
OL_000000647,ORD_0000146,SKU_00131,5,False,True
OL_000000648,ORD_0000146,SKU_00056,5,False,False
OL_000000649,ORD_0000146,SKU_00280,7,False,False
OL_000000650,ORD_0000146,SKU_00194,4,False,True
OL_000000651,ORD_0000147,SKU_00222,2,False,True
OL_000000652,ORD_0000147,SKU_00184,4,False,False
OL_000000653,ORD_0000147,SKU_00292,6,False,True
OL_000000654,ORD_0000148,SKU_00012,3,False,True
OL_000000655,ORD_0000148,SKU_00259,8,False,False
OL_000000656,ORD_0000148,SKU_00215,4,False,False
OL_000000657,ORD_0000149,SKU_00029,64,True,False
OL_000000658,ORD_0000149,SKU_00262,74,False,False
OL_000000659,ORD_0000150,SKU_00167,16,False,False
OL_000000660,ORD_0000150,SKU_00053,11,True,False
OL_000000661,ORD_0000150,SKU_00265,9,False,False
OL_000000662,ORD_0000150,SKU_00138,7,False,False
OL_000000663,ORD_0000150,SKU_00264,4,True,False
OL_000000664,ORD_0000150,SKU_00071,1,False,True
OL_000000665,ORD_0000150,SKU_00219,8,False,True
OL_000000666,ORD_0000150,SKU_00237,4,True,False
OL_000000667,ORD_0000150,SKU_00241,3,False,False
OL_000000668,ORD_0000150,SKU_00124,7,False,False
OL_000000669,ORD_0000151,SKU_00292,3,False,False
OL_000000670,ORD_0000151,SKU_00272,3,True,False
OL_000000671,ORD_0000151,SKU_00009,10,False,False
OL_000000672,ORD_0000151,SKU_00150,7,False,True
OL_000000673,ORD_0000152,SKU_00175,1,False,False
OL_000000674,ORD_0000152,SKU_00145,6,False,False
OL_000000675,ORD_0000152,SKU_00079,1,False,False
OL_000000676,ORD_0000152,SKU_00189,63,True,False
OL_000000677,ORD_0000152,SKU_00284,2,True,False
OL_000000678,ORD_0000153,SKU_00282,5,True,False
OL_000000679,ORD_0000153,SKU_00218,2,True,False
OL_000000680,ORD_0000153,SKU_00083,1,False,False
OL_000000681,ORD_0000153,SKU_00089,1,False,True
OL_000000682,ORD_0000153,SKU_00150,15,False,False
OL_000000683,ORD_0000154,SKU_00004,5,False,False
OL_000000684,ORD_0000154,SKU_00280,18,False,True
OL_000000685,ORD_0000154,SKU_00107,6,False,False
OL_000000686,ORD_0000154,SKU_00099,5,False,False
OL_000000687,ORD_0000155,SKU_00294,2,False,False
OL_000000688,ORD_0000155,SKU_00293,13,False,False
OL_000000689,ORD_0000155,SKU_00295,5,False,True
OL_000000690,ORD_0000156,SKU_00277,6,False,False
OL_000000691,ORD_0000156,SKU_00155,4,False,True
OL_000000692,ORD_0000157,SKU_00149,5,True,False
OL_000000693,ORD_0000157,SKU_00239,2,False,False
OL_000000694,ORD_0000157,SKU_00240,1,False,True
OL_000000695,ORD_0000158,SKU_00042,4,False,False
OL_000000696,ORD_0000158,SKU_00050,2,False,False
OL_000000697,ORD_0000158,SKU_00022,7,True,False
OL_000000698,ORD_0000158,SKU_00047,5,True,False
OL_000000699,ORD_0000158,SKU_00046,2,False,True
OL_000000700,ORD_0000159,SKU_00189,2,True,False
OL_000000701,ORD_0000159,SKU_00055,3,True,False
OL_000000702,ORD_0000160,SKU_00086,2,False,False
OL_000000703,ORD_0000160,SKU_00300,1,True,False
OL_000000704,ORD_0000160,SKU_00182,4,True,False
OL_000000705,ORD_0000161,SKU_00070,5,False,False
OL_000000706,ORD_0000161,SKU_00283,10,False,False
OL_000000707,ORD_0000161,SKU_00241,1,False,False
OL_000000708,ORD_0000161,SKU_00200,21,False,False
OL_000000709,ORD_0000161,SKU_00110,3,True,False
OL_000000710,ORD_0000162,SKU_00251,3,True,False
OL_000000711,ORD_0000162,SKU_00069,3,True,False
OL_000000712,ORD_0000162,SKU_00098,2,False,False
OL_000000713,ORD_0000162,SKU_00126,6,True,True
OL_000000714,ORD_0000162,SKU_00188,2,False,False
OL_000000715,ORD_0000163,SKU_00154,4,True,False
OL_000000716,ORD_0000163,SKU_00253,3,False,False
OL_000000717,ORD_0000163,SKU_00135,1,False,False
OL_000000718,ORD_0000163,SKU_00056,1,False,True
OL_000000719,ORD_0000163,SKU_00073,11,False,True
OL_000000720,ORD_0000163,SKU_00208,6,False,False
OL_000000721,ORD_0000164,SKU_00142,8,False,False
OL_000000722,ORD_0000164,SKU_00134,1,True,False
OL_000000723,ORD_0000164,SKU_00079,6,False,True
OL_000000724,ORD_0000164,SKU_00059,1,False,False
OL_000000725,ORD_0000165,SKU_00035,3,True,False
OL_000000726,ORD_0000165,SKU_00299,3,False,False
OL_000000727,ORD_0000166,SKU_00106,3,True,False
OL_000000728,ORD_0000166,SKU_00121,2,False,False
OL_000000729,ORD_0000166,SKU_00281,5,False,False
OL_000000730,ORD_0000167,SKU_00017,3,False,False
OL_000000731,ORD_0000167,SKU_00162,6,False,True
OL_000000732,ORD_0000167,SKU_00172,2,True,False
OL_000000733,ORD_0000168,SKU_00210,3,False,False
OL_000000734,ORD_0000168,SKU_00270,2,False,False
OL_000000735,ORD_0000168,SKU_00099,8,False,False
OL_000000736,ORD_0000169,SKU_00130,8,False,False
OL_000000737,ORD_0000169,SKU_00290,7,False,False
OL_000000738,ORD_0000169,SKU_00259,14,False,True
OL_000000739,ORD_0000169,SKU_00249,5,True,False
OL_000000740,ORD_0000169,SKU_00067,2,False,False
OL_000000741,ORD_0000169,SKU_00204,2,True,False
OL_000000742,ORD_0000170,SKU_00162,24,False,False
OL_000000743,ORD_0000170,SKU_00005,3,False,False
OL_000000744,ORD_0000170,SKU_00194,19,False,True
OL_000000745,ORD_0000170,SKU_00215,4,False,True
OL_000000746,ORD_0000171,SKU_00205,19,False,False
OL_000000747,ORD_0000171,SKU_00161,1,False,False
OL_000000748,ORD_0000171,SKU_00072,1,True,False
OL_000000749,ORD_0000171,SKU_00116,1,False,False
OL_000000750,ORD_0000172,SKU_00016,3,False,False
OL_000000751,ORD_0000172,SKU_00252,12,True,True
OL_000000752,ORD_0000172,SKU_00299,2,False,False
OL_000000753,ORD_0000172,SKU_00117,13,False,False
OL_000000754,ORD_0000172,SKU_00244,22,False,True
OL_000000755,ORD_0000173,SKU_00075,1,False,False
OL_000000756,ORD_0000173,SKU_00256,5,True,True
OL_000000757,ORD_0000173,SKU_00019,3,False,False
OL_000000758,ORD_0000173,SKU_00043,2,False,True
OL_000000759,ORD_0000174,SKU_00159,7,False,False
OL_000000760,ORD_0000174,SKU_00299,4,False,True
OL_000000761,ORD_0000175,SKU_00005,26,False,False
OL_000000762,ORD_0000175,SKU_00214,2,False,True
OL_000000763,ORD_0000175,SKU_00232,26,False,False
OL_000000764,ORD_0000175,SKU_00017,7,False,False
OL_000000765,ORD_0000175,SKU_00065,18,True,False
OL_000000766,ORD_0000176,SKU_00131,6,False,False
OL_000000767,ORD_0000176,SKU_00066,2,False,False
OL_000000768,ORD_0000176,SKU_00089,3,False,True
OL_000000769,ORD_0000176,SKU_00092,12,True,True
OL_000000770,ORD_0000177,SKU_00270,7,False,False
OL_000000771,ORD_0000177,SKU_00139,2,False,True
OL_000000772,ORD_0000177,SKU_00106,4,True,True
OL_000000773,ORD_0000177,SKU_00016,3,False,False
OL_000000774,ORD_0000177,SKU_00160,1,False,False
OL_000000775,ORD_0000178,SKU_00018,5,True,False
OL_000000776,ORD_0000178,SKU_00038,3,True,False
OL_000000777,ORD_0000178,SKU_00204,3,True,False
OL_000000778,ORD_0000178,SKU_00059,4,False,False
OL_000000779,ORD_0000179,SKU_00193,8,True,True
OL_000000780,ORD_0000179,SKU_00118,3,False,False
OL_000000781,ORD_0000180,SKU_00236,2,False,False
OL_000000782,ORD_0000180,SKU_00299,6,False,False
OL_000000783,ORD_0000180,SKU_00137,36,True,False
OL_000000784,ORD_0000180,SKU_00287,16,True,True
OL_000000785,ORD_0000181,SKU_00223,18,False,False
OL_000000786,ORD_0000181,SKU_00127,11,True,False
OL_000000787,ORD_0000181,SKU_00117,3,False,False
OL_000000788,ORD_0000181,SKU_00128,10,False,True
OL_000000789,ORD_0000181,SKU_00075,17,False,True
OL_000000790,ORD_0000181,SKU_00148,2,False,False
OL_000000791,ORD_0000182,SKU_00262,5,False,False
OL_000000792,ORD_0000182,SKU_00225,1,False,False
OL_000000793,ORD_0000183,SKU_00289,14,False,False
OL_000000794,ORD_0000183,SKU_00190,5,False,True
OL_000000795,ORD_0000183,SKU_00047,1,True,True
OL_000000796,ORD_0000183,SKU_00298,2,False,True
OL_000000797,ORD_0000184,SKU_00101,2,False,False
OL_000000798,ORD_0000184,SKU_00164,4,True,True
OL_000000799,ORD_0000184,SKU_00245,3,False,False
OL_000000800,ORD_0000184,SKU_00234,5,False,False
OL_000000801,ORD_0000184,SKU_00267,4,True,True
OL_000000802,ORD_0000184,SKU_00281,8,False,False
OL_000000803,ORD_0000185,SKU_00042,17,False,False
OL_000000804,ORD_0000185,SKU_00274,28,False,False
OL_000000805,ORD_0000185,SKU_00241,4,False,True
OL_000000806,ORD_0000186,SKU_00008,8,False,False
OL_000000807,ORD_0000186,SKU_00181,5,True,True
OL_000000808,ORD_0000186,SKU_00157,10,False,False
OL_000000809,ORD_0000186,SKU_00148,3,False,True
OL_000000810,ORD_0000186,SKU_00288,2,False,False
OL_000000811,ORD_0000186,SKU_00166,16,False,False
OL_000000812,ORD_0000187,SKU_00242,3,False,True
OL_000000813,ORD_0000187,SKU_00293,5,False,False
OL_000000814,ORD_0000187,SKU_00233,2,False,False
OL_000000815,ORD_0000188,SKU_00227,9,False,True
OL_000000816,ORD_0000188,SKU_00080,1,False,False
OL_000000817,ORD_0000188,SKU_00054,2,True,False
OL_000000818,ORD_0000188,SKU_00238,2,False,True
OL_000000819,ORD_0000189,SKU_00004,1,False,True
OL_000000820,ORD_0000189,SKU_00002,1,False,True
OL_000000821,ORD_0000189,SKU_00023,4,False,False
OL_000000822,ORD_0000189,SKU_00275,21,False,False
OL_000000823,ORD_0000190,SKU_00185,2,False,False
OL_000000824,ORD_0000190,SKU_00072,3,True,False
OL_000000825,ORD_0000190,SKU_00263,5,False,False
OL_000000826,ORD_0000190,SKU_00234,1,False,False
OL_000000827,ORD_0000191,SKU_00109,7,False,True
OL_000000828,ORD_0000192,SKU_00180,34,False,True
OL_000000829,ORD_0000192,SKU_00248,3,False,False
OL_000000830,ORD_0000192,SKU_00040,1,True,False
OL_000000831,ORD_0000192,SKU_00068,10,True,False
OL_000000832,ORD_0000193,SKU_00130,4,False,False
OL_000000833,ORD_0000193,SKU_00100,2,False,False
OL_000000834,ORD_0000193,SKU_00093,2,True,False
OL_000000835,ORD_0000193,SKU_00146,2,True,True
OL_000000836,ORD_0000193,SKU_00133,5,False,False
OL_000000837,ORD_0000193,SKU_00002,7,False,True
OL_000000838,ORD_0000193,SKU_00172,2,True,True
OL_000000839,ORD_0000193,SKU_00276,14,False,False
OL_000000840,ORD_0000193,SKU_00239,11,False,False
OL_000000841,ORD_0000193,SKU_00187,2,False,False
OL_000000842,ORD_0000193,SKU_00178,1,False,False
OL_000000843,ORD_0000193,SKU_00090,10,True,False
OL_000000844,ORD_0000193,SKU_00174,7,False,False
OL_000000845,ORD_0000193,SKU_00194,4,False,False
OL_000000846,ORD_0000193,SKU_00045,4,True,False
OL_000000847,ORD_0000194,SKU_00132,1,False,False
OL_000000848,ORD_0000194,SKU_00039,18,True,False
OL_000000849,ORD_0000194,SKU_00090,1,True,True
OL_000000850,ORD_0000195,SKU_00268,3,False,False
OL_000000851,ORD_0000195,SKU_00149,1,True,False
OL_000000852,ORD_0000195,SKU_00291,3,True,True
OL_000000853,ORD_0000195,SKU_00046,6,False,False
OL_000000854,ORD_0000195,SKU_00226,10,False,False
OL_000000855,ORD_0000195,SKU_00008,2,False,True
OL_000000856,ORD_0000196,SKU_00143,7,False,False
OL_000000857,ORD_0000196,SKU_00071,3,False,True
OL_000000858,ORD_0000196,SKU_00241,13,False,False
OL_000000859,ORD_0000196,SKU_00157,3,False,False
OL_000000860,ORD_0000197,SKU_00047,4,True,False
OL_000000861,ORD_0000197,SKU_00157,5,False,False
OL_000000862,ORD_0000197,SKU_00063,6,False,False
OL_000000863,ORD_0000197,SKU_00230,1,False,False
OL_000000864,ORD_0000198,SKU_00144,6,True,True
OL_000000865,ORD_0000198,SKU_00276,4,False,True
OL_000000866,ORD_0000199,SKU_00146,12,True,False
OL_000000867,ORD_0000199,SKU_00234,7,False,False
OL_000000868,ORD_0000200,SKU_00030,4,False,True
OL_000000869,ORD_0000200,SKU_00198,5,False,False
OL_000000870,ORD_0000200,SKU_00181,7,True,True
OL_000000871,ORD_0000201,SKU_00282,19,True,False
OL_000000872,ORD_0000201,SKU_00085,2,True,False
OL_000000873,ORD_0000201,SKU_00105,7,False,False
OL_000000874,ORD_0000201,SKU_00144,34,True,True
OL_000000875,ORD_0000201,SKU_00100,2,False,False
OL_000000876,ORD_0000202,SKU_00107,7,False,True
OL_000000877,ORD_0000202,SKU_00201,8,True,True
OL_000000878,ORD_0000202,SKU_00077,4,False,False
OL_000000879,ORD_0000202,SKU_00281,4,False,False
OL_000000880,ORD_0000202,SKU_00091,4,False,False
OL_000000881,ORD_0000203,SKU_00090,4,True,False
OL_000000882,ORD_0000203,SKU_00082,5,True,False
OL_000000883,ORD_0000203,SKU_00171,30,True,False
OL_000000884,ORD_0000203,SKU_00094,6,False,False
OL_000000885,ORD_0000203,SKU_00240,1,False,False
OL_000000886,ORD_0000203,SKU_00132,13,False,False
OL_000000887,ORD_0000204,SKU_00183,5,True,True
OL_000000888,ORD_0000204,SKU_00013,79,False,True
OL_000000889,ORD_0000204,SKU_00215,9,False,True
OL_000000890,ORD_0000205,SKU_00149,9,True,False
OL_000000891,ORD_0000205,SKU_00007,5,True,False
OL_000000892,ORD_0000205,SKU_00258,8,False,False
OL_000000893,ORD_0000206,SKU_00090,15,True,False
OL_000000894,ORD_0000206,SKU_00229,3,True,False
OL_000000895,ORD_0000206,SKU_00266,9,False,False
OL_000000896,ORD_0000206,SKU_00261,3,False,False
OL_000000897,ORD_0000207,SKU_00099,3,False,False
OL_000000898,ORD_0000207,SKU_00106,2,True,True
OL_000000899,ORD_0000207,SKU_00046,3,False,False
OL_000000900,ORD_0000207,SKU_00049,2,False,False
OL_000000901,ORD_0000207,SKU_00114,6,False,False
OL_000000902,ORD_0000207,SKU_00192,2,True,True
OL_000000903,ORD_0000208,SKU_00029,2,True,False
OL_000000904,ORD_0000209,SKU_00069,2,True,False
OL_000000905,ORD_0000209,SKU_00017,5,False,False
OL_000000906,ORD_0000209,SKU_00109,2,False,True
OL_000000907,ORD_0000209,SKU_00217,2,False,False
OL_000000908,ORD_0000209,SKU_00201,5,True,True
OL_000000909,ORD_0000210,SKU_00066,37,False,False
OL_000000910,ORD_0000210,SKU_00286,10,False,False
OL_000000911,ORD_0000210,SKU_00073,28,False,False
OL_000000912,ORD_0000211,SKU_00156,2,False,False
OL_000000913,ORD_0000211,SKU_00065,4,True,True
OL_000000914,ORD_0000211,SKU_00288,8,False,False
OL_000000915,ORD_0000211,SKU_00049,1,False,False
OL_000000916,ORD_0000211,SKU_00076,1,False,False
OL_000000917,ORD_0000212,SKU_00152,5,True,True
OL_000000918,ORD_0000212,SKU_00264,1,True,False
OL_000000919,ORD_0000212,SKU_00008,11,False,True
OL_000000920,ORD_0000212,SKU_00172,3,True,False
OL_000000921,ORD_0000213,SKU_00261,9,False,True
OL_000000922,ORD_0000213,SKU_00276,10,False,True
OL_000000923,ORD_0000213,SKU_00023,17,False,True
OL_000000924,ORD_0000213,SKU_00265,7,False,False
