customer_type,orders,lines,units
2026-01-14 12:37:00,1,1,0
2026-01-14 12:33:00,1,1,0
2026-01-16 13:47:00,2,2,0
2026-01-11 16:01:00,2,2,0
2026-01-11 16:09:00,2,2,0
2026-01-15 08:07:00,1,1,0
2026-01-10 10:45:00,1,1,0
2026-01-13 17:15:00,2,2,0
2026-01-14 11:16:00,1,1,0
2026-01-12 20:28:00,1,1,0
2026-01-12 11:59:00,1,1,0
2026-01-16 15:01:00,1,1,0
2026-01-16 15:05:00,1,1,0
2026-01-14 15:48:00,1,1,0
2026-01-14 15:44:00,1,1,0
2026-01-11 19:12:00,1,1,0
2026-01-10 13:56:00,1,1,0
2026-01-12 13:17:00,2,2,0
2026-01-14 14:27:00,3,3,0
2026-01-12 17:41:00,1,1,0
2026-01-16 09:43:00,2,2,0
2026-01-13 11:42:00,3,3,0
2026-01-11 20:54:00,1,1,0
2026-01-15 12:52:00,1,1,0
2026-01-15 21:25:00,1,1,0
2026-01-15 12:56:00,4,4,0
2026-01-15 21:21:00,2,2,0
2026-01-10 06:45:00,1,1,0
2026-01-14 07:16:00,1,1,0
2026-01-14 07:12:00,2,2,0
2026-01-12 16:24:00,1,1,0
2026-01-12 16:20:00,1,1,0
2026-01-14 17:34:00,1,1,0
2026-01-14 17:38:00,3,3,0
2026-01-13 10:29:00,1,1,0
2026-01-13 10:21:00,2,2,0
2026-01-13 10:25:00,1,1,0
2026-01-15 20:08:00,1,1,0
2026-01-15 11:35:00,3,3,0
2026-01-15 11:39:00,2,2,0
2026-01-15 20:04:00,1,1,0
2026-01-13 14:53:00,1,1,0
2026-01-13 20:47:00,2,2,0
2026-01-12 15:07:00,1,1,0
2026-01-10 09:56:00,1,1,0
2026-01-12 06:38:00,1,1,0
2026-01-16 07:09:00,1,1,0
2026-01-11 12:22:00,1,1,0
2026-01-12 19:31:00,1,1,0
2026-01-12 19:39:00,1,1,0
2026-01-15 10:18:00,1,1,0
2026-01-13 13:36:00,1,1,0
2026-01-15 08:52:00,1,1,0
2026-01-10 17:08:00,2,2,0
2026-01-10 08:31:00,1,1,0
2026-01-10 08:35:00,1,1,0
2026-01-14 20:30:00,1,1,0
2026-01-14 09:06:00,1,1,0
2026-01-14 09:02:00,2,2,0
2026-01-11 11:05:00,2,2,0
2026-01-12 18:14:00,1,1,0
2026-01-16 21:40:00,1,1,0
2026-01-13 12:19:00,2,2,0
2026-01-13 12:15:00,1,1,0
2026-01-15 07:35:00,3,3,0
2026-01-15 16:04:00,2,2,0
2026-01-15 07:31:00,1,1,0
2026-01-13 16:47:00,2,2,0
2026-01-13 16:43:00,3,3,0
2026-01-15 17:57:00,1,1,0
2026-01-14 10:48:00,1,1,0
2026-01-16 20:27:00,1,1,0
2026-01-16 11:58:00,1,1,0
2026-01-16 11:54:00,1,1,0
2026-01-11 14:12:00,1,1,0
2026-01-15 06:10:00,1,1,0
2026-01-15 06:18:00,1,1,0
2026-01-15 06:14:00,2,2,0
2026-01-11 18:40:00,1,1,0
2026-01-13 15:22:00,3,3,0
2026-01-13 19:58:00,2,2,0
2026-01-10 21:53:00,1,1,0
2026-01-13 19:54:00,2,2,0
2026-01-14 13:55:00,1,1,0
2026-01-14 13:51:00,1,1,0
2026-01-11 08:54:00,1,1,0
2026-01-10 10:10:00,1,1,0
2026-01-11 17:27:00,1,1,0
2026-01-11 08:58:00,1,1,0
2026-01-13 18:37:00,4,4,0
2026-01-12 11:28:00,1,1,0
2026-01-14 12:34:00,2,2,0
2026-01-14 12:38:00,2,2,0
2026-01-14 21:03:00,3,3,0
2026-01-12 15:52:00,2,2,0
2026-01-16 13:48:00,1,1,0
2026-01-16 07:50:00,1,1,0
2026-01-15 08:08:00,1,1,0
2026-01-14 11:17:00,2,2,0
2026-01-16 15:06:00,2,2,0
2026-01-14 15:49:00,1,1,0
2026-01-16 19:30:00,1,1,0
2026-01-10 12:00:00,1,1,0
2026-01-10 12:04:00,1,1,0
2026-01-10 13:57:00,1,1,0
2026-01-12 13:18:00,1,1,0
2026-01-14 08:34:00,3,3,0
2026-01-14 08:30:00,1,1,0
2026-01-12 17:42:00,2,2,0
2026-01-12 17:46:00,1,1,0
2026-01-16 09:48:00,1,1,0
2026-01-16 18:17:00,1,1,0
2026-01-16 09:40:00,1,1,0
2026-01-14 18:52:00,1,1,0
2026-01-14 18:56:00,1,1,0
2026-01-13 20:12:00,1,1,0
2026-01-11 20:51:00,2,2,0
2026-01-15 12:57:00,5,5,0
2026-01-15 21:22:00,2,2,0
2026-01-10 06:46:00,1,1,0
2026-01-10 15:11:00,1,1,0
2026-01-14 07:13:00,1,1,0
2026-01-14 07:17:00,2,2,0
2026-01-14 17:39:00,2,2,0
2026-01-13 10:26:00,2,2,0
2026-01-13 10:22:00,2,2,0
2026-01-15 14:11:00,1,1,0
2026-01-15 20:09:00,2,2,0
2026-01-13 14:54:00,3,3,0
2026-01-13 14:50:00,2,2,0
2026-01-13 14:58:00,2,2,0
2026-01-12 09:10:00,1,1,0
2026-01-12 19:32:00,1,1,0
2026-01-12 19:36:00,1,1,0
2026-01-13 13:37:00,1,1,0
2026-01-11 16:51:00,1,1,0
2026-01-15 08:53:00,1,1,0
2026-01-15 14:47:00,2,2,0
2026-01-10 17:09:00,1,1,0
2026-01-14 09:07:00,3,3,0
2026-01-14 20:31:00,4,4,0
2026-01-13 12:16:00,1,1,0
2026-01-11 15:30:00,1,1,0
2026-01-13 06:22:00,2,2,0
2026-01-15 16:05:00,1,1,0
2026-01-15 16:01:00,1,1,0
2026-01-13 16:40:00,3,3,0
2026-01-13 16:44:00,1,1,0
2026-01-16 10:06:00,1,1,0
2026-01-16 10:02:00,1,1,0
2026-01-15 17:58:00,2,2,0
2026-01-14 10:45:00,2,2,0
2026-01-14 10:41:00,1,1,0
2026-01-14 10:49:00,2,2,0
2026-01-16 20:28:00,2,2,0
2026-01-11 14:13:00,1,1,0
2026-01-15 06:19:00,1,1,0
2026-01-13 15:27:00,2,2,0
2026-01-13 09:33:00,1,1,0
2026-01-11 18:45:00,1,1,0
2026-01-11 18:41:00,1,1,0
2026-01-15 19:16:00,1,1,0
2026-01-15 19:12:00,1,1,0
2026-01-13 19:55:00,1,1,0
2026-01-10 21:50:00,1,1,0
2026-01-13 19:51:00,3,3,0
2026-01-14 13:56:00,1,1,0
2026-01-14 13:52:00,1,1,0
2026-01-16 17:41:00,1,1,0
2026-01-13 08:16:00,2,2,0
2026-01-13 08:12:00,1,1,0
2026-01-11 17:28:00,2,2,0
2026-01-15 20:50:00,2,2,0
2026-01-15 09:26:00,2,2,0
2026-01-13 18:38:00,1,1,0
2026-01-10 20:37:00,1,1,0
2026-01-14 06:41:00,1,1,0
2026-01-14 15:10:00,3,3,0
2026-01-14 21:08:00,2,2,0
2026-01-12 15:53:00,1,1,0
2026-01-16 07:51:00,2,2,0
2026-01-11 07:38:00,1,1,0
2026-01-11 16:07:00,1,1,0
2026-01-10 13:22:00,1,1,0
2026-01-12 14:32:00,2,2,0
2026-01-16 06:38:00,1,1,0
2026-01-14 15:46:00,1,1,0
2026-01-16 19:35:00,1,1,0
2026-01-13 21:30:00,1,1,0
2026-01-10 12:01:00,2,2,0
2026-01-12 13:19:00,1,1,0
2026-01-12 13:15:00,2,2,0
2026-01-14 08:35:00,1,1,0
2026-01-14 08:39:00,2,2,0
2026-01-14 17:04:00,3,3,0
2026-01-11 10:30:00,1,1,0
2026-01-16 18:14:00,1,1,0
2026-01-15 11:01:00,1,1,0
2026-01-14 18:57:00,1,1,0
2026-01-13 11:40:00,2,2,0
2026-01-13 11:44:00,2,2,0
2026-01-10 15:12:00,2,2,0
2026-01-10 06:43:00,2,2,0
2026-01-10 06:47:00,1,1,0
2026-01-12 06:08:00,1,1,0
2026-01-14 07:14:00,1,1,0
2026-01-12 16:26:00,1,1,0
2026-01-13 10:23:00,1,1,0
2026-01-13 10:27:00,1,1,0
2026-01-15 14:12:00,2,2,0
2026-01-13 14:51:00,3,3,0
2026-01-13 14:59:00,2,2,0
2026-01-15 18:40:00,2,2,0
2026-01-10 18:27:00,1,1,0
2026-01-10 09:58:00,1,1,0
2026-01-10 18:23:00,1,1,0
2026-01-10 09:54:00,2,2,0
2026-01-13 07:40:00,2,2,0
2026-01-13 13:34:00,1,1,0
2026-01-15 08:58:00,2,2,0
2026-01-12 10:53:00,1,1,0
2026-01-10 17:06:00,1,1,0
2026-01-16 11:24:00,1,1,0
2026-01-14 20:32:00,2,2,0
2026-01-13 06:23:00,1,1,0
2026-01-13 06:27:00,1,1,0
2026-01-11 15:39:00,1,1,0
2026-01-11 15:35:00,1,1,0
2026-01-15 07:37:00,1,1,0
2026-01-15 16:06:00,3,3,0
2026-01-13 16:45:00,2,2,0
2026-01-13 16:49:00,4,4,0
2026-01-16 10:07:00,2,2,0
2026-01-16 10:03:00,1,1,0
2026-01-16 20:29:00,2,2,0
2026-01-16 14:31:00,1,1,0
2026-01-13 09:30:00,1,1,0
2026-01-13 18:03:00,1,1,0
2026-01-13 09:34:00,1,1,0
2026-01-11 18:42:00,1,1,0
2026-01-14 12:00:00,2,2,0
2026-01-13 19:56:00,1,1,0
2026-01-12 21:12:00,1,1,0
2026-01-12 21:16:00,1,1,0
2026-01-16 13:10:00,1,1,0
2026-01-13 08:17:00,2,2,0
2026-01-11 17:29:00,1,1,0
2026-01-13 08:13:00,2,2,0
2026-01-11 17:25:00,2,2,0
2026-01-15 20:51:00,1,1,0
2026-01-15 20:55:00,1,1,0
2026-01-12 11:22:00,2,2,0
2026-01-10 20:34:00,1,1,0
2026-01-12 11:26:00,1,1,0
2026-01-10 14:40:00,1,1,0
2026-01-14 06:42:00,2,2,0
2026-01-14 21:09:00,2,2,0
2026-01-14 15:11:00,1,1,0
2026-01-14 21:05:00,1,1,0
2026-01-16 16:21:00,2,2,0
2026-01-16 07:56:00,1,1,0
2026-01-10 13:27:00,1,1,0
2026-01-12 10:09:00,2,2,0
2026-01-10 13:23:00,1,1,0
2026-01-10 17:51:00,1,1,0
2026-01-16 09:10:00,1,1,0
2026-01-16 06:39:00,2,2,0
2026-01-14 09:57:00,1,1,0
2026-01-15 12:23:00,2,2,0
2026-01-13 21:31:00,2,2,0
2026-01-13 21:35:00,1,1,0
2026-01-10 16:38:00,1,1,0
2026-01-12 07:22:00,1,1,0
2026-01-14 17:05:00,2,2,0
2026-01-14 17:09:00,2,2,0
2026-01-14 17:01:00,2,2,0
2026-01-14 08:36:00,1,1,0
2026-01-16 18:15:00,1,1,0
2026-01-16 18:19:00,1,1,0
2026-01-15 11:02:00,2,2,0
2026-01-13 11:49:00,1,1,0
2026-01-13 20:14:00,2,2,0
2026-01-13 20:10:00,4,4,0
2026-01-13 11:41:00,2,2,0
2026-01-15 15:30:00,1,1,0
2026-01-15 21:28:00,1,1,0
2026-01-12 06:09:00,1,1,0
2026-01-14 07:15:00,1,1,0
2026-01-14 07:19:00,2,2,0
2026-01-10 19:41:00,1,1,0
2026-01-12 19:02:00,1,1,0
2026-01-13 10:28:00,3,3,0
2026-01-15 14:13:00,1,1,0
2026-01-15 14:17:00,2,2,0
2026-01-13 14:52:00,2,2,0
2026-01-13 14:56:00,3,3,0
2026-01-14 21:50:00,2,2,0
2026-01-11 12:21:00,1,1,0
2026-01-12 19:38:00,1,1,0
2026-01-13 07:45:00,1,1,0
2026-01-13 16:10:00,1,1,0
2026-01-13 13:39:00,1,1,0
2026-01-11 16:53:00,2,2,0
2026-01-15 17:20:00,1,1,0
2026-01-15 08:55:00,1,1,0
2026-01-15 17:28:00,2,2,0
2026-01-15 17:24:00,2,2,0
2026-01-14 10:11:00,1,1,0
2026-01-14 20:33:00,1,1,0
2026-01-14 20:37:00,1,1,0
2026-01-16 15:53:00,1,1,0
2026-01-13 06:20:00,2,2,0
2026-01-13 06:28:00,4,4,0
2026-01-13 06:24:00,3,3,0
2026-01-15 16:07:00,1,1,0
2026-01-15 16:03:00,1,1,0
2026-01-15 07:38:00,2,2,0
2026-01-13 19:21:00,2,2,0
2026-01-14 10:47:00,1,1,0
2026-01-11 14:19:00,2,2,0
2026-01-13 18:00:00,1,1,0
2026-01-13 18:04:00,3,3,0
2026-01-13 09:39:00,2,2,0
2026-01-11 18:43:00,1,1,0
2026-01-13 09:35:00,2,2,0
2026-01-13 18:08:00,3,3,0
2026-01-13 09:31:00,1,1,0
2026-01-15 19:18:00,1,1,0
2026-01-14 12:05:00,1,1,0
2026-01-14 12:01:00,2,2,0
2026-01-12 12:40:00,1,1,0
2026-01-12 12:48:00,2,2,0
2026-01-12 21:13:00,1,1,0
2026-01-11 07:08:00,3,3,0
2026-01-16 17:43:00,1,1,0
2026-01-15 10:30:00,1,1,0
2026-01-13 08:14:00,1,1,0
2026-01-13 08:18:00,2,2,0
2026-01-10 10:13:00,1,1,0
2026-01-15 20:56:00,1,1,0
2026-01-15 20:52:00,3,3,0
2026-01-12 11:27:00,2,2,0
2026-01-16 06:04:00,1,1,0
2026-01-14 15:16:00,1,1,0
2026-01-14 06:47:00,3,3,0
2026-01-14 15:12:00,1,1,0
2026-01-12 15:51:00,1,1,0
2026-01-16 07:57:00,1,1,0
2026-01-14 19:40:00,3,3,0
2026-01-15 13:41:00,1,1,0
2026-01-10 13:24:00,1,1,0
2026-01-10 13:28:00,1,1,0
2026-01-10 17:56:00,1,1,0
2026-01-12 08:40:00,1,1,0
2026-01-10 17:52:00,1,1,0
2026-01-16 15:09:00,2,2,0
2026-01-16 09:11:00,1,1,0
2026-01-14 09:54:00,1,1,0
2026-01-14 09:58:00,1,1,0
2026-01-14 18:27:00,1,1,0
2026-01-14 18:23:00,1,1,0
2026-01-14 09:50:00,3,3,0
2026-01-15 12:24:00,4,4,0
2026-01-13 21:36:00,2,2,0
2026-01-10 12:07:00,1,1,0
2026-01-10 16:31:00,1,1,0
2026-01-12 07:23:00,1,1,0
2026-01-14 08:37:00,1,1,0
2026-01-14 08:33:00,1,1,0
2026-01-14 17:06:00,2,2,0
2026-01-14 17:02:00,1,1,0
2026-01-11 10:32:00,1,1,0
2026-01-12 17:49:00,1,1,0
2026-01-15 11:07:00,1,1,0
2026-01-15 11:03:00,1,1,0
2026-01-13 11:46:00,1,1,0
2026-01-13 20:15:00,1,1,0
2026-01-13 20:19:00,1,1,0
2026-01-15 21:29:00,1,1,0
2026-01-15 15:35:00,1,1,0
2026-01-10 06:49:00,1,1,0
2026-01-10 09:20:00,1,1,0
2026-01-12 06:02:00,1,1,0
2026-01-13 13:00:00,3,3,0
2026-01-13 13:04:00,3,3,0
2026-01-11 13:47:00,2,2,0
2026-01-15 14:14:00,1,1,0
2026-01-15 14:10:00,4,4,0
2026-01-13 14:57:00,1,1,0
2026-01-15 18:46:00,2,2,0
2026-01-10 18:29:00,1,1,0
2026-01-12 09:13:00,1,1,0
2026-01-16 12:43:00,1,1,0
2026-01-14 21:51:00,2,2,0
2026-01-15 07:03:00,1,1,0
2026-01-13 07:42:00,1,1,0
2026-01-13 16:11:00,2,2,0
2026-01-15 17:25:00,1,1,0
2026-01-15 08:56:00,1,1,0
2026-01-15 17:29:00,2,2,0
2026-01-15 17:21:00,1,1,0
2026-01-14 10:12:00,1,1,0
2026-01-12 10:51:00,1,1,0
2026-01-12 10:55:00,2,2,0
2026-01-16 11:26:00,3,3,0
2026-01-14 20:34:00,2,2,0
2026-01-14 20:38:00,3,3,0
2026-01-13 06:25:00,2,2,0
2026-01-13 06:21:00,1,1,0
2026-01-13 06:29:00,2,2,0
2026-01-15 16:08:00,1,1,0
2026-01-15 07:39:00,1,1,0
2026-01-13 19:22:00,1,1,0
2026-01-13 19:26:00,3,3,0
2026-01-16 10:09:00,1,1,0
2026-01-11 08:22:00,1,1,0
2026-01-13 09:32:00,3,3,0
2026-01-13 18:05:00,2,2,0
2026-01-13 09:36:00,1,1,0
2026-01-10 11:31:00,1,1,0
2026-01-13 18:01:00,2,2,0
2026-01-13 18:09:00,1,1,0
2026-01-15 19:15:00,2,2,0
2026-01-14 12:02:00,2,2,0
2026-01-14 12:06:00,2,2,0
2026-01-12 12:49:00,1,1,0
2026-01-12 06:51:00,2,2,0
2026-01-12 21:10:00,2,2,0
2026-01-16 07:22:00,1,1,0
2026-01-14 16:30:00,3,3,0
2026-01-14 16:34:00,3,3,0
2026-01-11 07:01:00,1,1,0
2026-01-11 07:09:00,1,1,0
2026-01-16 17:40:00,1,1,0
2026-01-13 08:19:00,1,1,0
2026-01-15 20:53:00,1,1,0
2026-01-10 14:42:00,1,1,0
2026-01-12 14:03:00,2,2,0
2026-01-10 14:46:00,1,1,0
2026-01-16 06:01:00,1,1,0
2026-01-14 06:44:00,1,1,0
2026-01-14 15:17:00,1,1,0
2026-01-14 06:48:00,2,2,0
2026-01-14 15:13:00,1,1,0
2026-01-14 19:41:00,1,1,0
2026-01-14 19:45:00,1,1,0
2026-01-15 13:42:00,2,2,0
2026-01-14 08:02:00,5,5,0
2026-01-10 17:57:00,1,1,0
2026-01-12 14:39:00,1,1,0
2026-01-12 17:14:00,2,2,0
2026-01-16 09:16:00,1,1,0
2026-01-14 18:24:00,1,1,0
2026-01-14 09:55:00,1,1,0
2026-01-14 09:59:00,4,4,0
2026-01-14 18:20:00,3,3,0
2026-01-13 11:11:00,2,2,0
2026-01-15 12:29:00,1,1,0
2026-01-15 12:25:00,1,1,0
2026-01-10 12:08:00,1,1,0
2026-01-13 21:37:00,3,3,0
2026-01-13 21:33:00,1,1,0
2026-01-10 06:14:00,1,1,0
2026-01-15 16:53:00,2,2,0
2026-01-12 07:20:00,1,1,0
2026-01-10 16:32:00,1,1,0
2026-01-10 16:36:00,1,1,0
2026-01-14 08:38:00,1,1,0
2026-01-11 10:37:00,1,1,0
2026-01-15 11:08:00,1,1,0
2026-01-13 14:22:00,2,2,0
2026-01-15 15:36:00,2,2,0
2026-01-15 15:32:00,2,2,0
2026-01-10 09:25:00,1,1,0
2026-01-10 19:47:00,1,1,0
2026-01-12 19:08:00,1,1,0
2026-01-10 19:43:00,1,1,0
2026-01-13 13:05:00,1,1,0
2026-01-13 13:09:00,4,4,0
2026-01-11 07:50:00,1,1,0
2026-01-13 13:01:00,1,1,0
2026-01-11 13:48:00,1,1,0
2026-01-15 14:19:00,1,1,0
2026-01-15 08:21:00,1,1,0
2026-01-10 08:04:00,1,1,0
2026-01-13 17:33:00,2,2,0
2026-01-10 08:00:00,1,1,0
2026-01-10 08:08:00,1,1,0
2026-01-15 18:43:00,2,2,0
2026-01-15 18:47:00,2,2,0
2026-01-12 09:18:00,1,1,0
2026-01-16 12:48:00,1,1,0
2026-01-14 21:52:00,1,1,0
2026-01-14 21:56:00,2,2,0
2026-01-15 07:04:00,2,2,0
2026-01-15 07:00:00,2,2,0
2026-01-11 16:55:00,1,1,0
2026-01-13 07:47:00,2,2,0
2026-01-15 08:57:00,1,1,0
2026-01-14 10:17:00,2,2,0
2026-01-12 10:52:00,1,1,0
2026-01-16 11:27:00,1,1,0
2026-01-14 20:39:00,2,2,0
2026-01-14 14:41:00,2,2,0
2026-01-14 20:35:00,2,2,0
2026-01-16 15:59:00,1,1,0
2026-01-16 15:55:00,1,1,0
2026-01-13 06:26:00,1,1,0
2026-01-15 16:09:00,1,1,0
2026-01-13 19:23:00,5,5,0
2026-01-13 19:27:00,4,4,0
2026-01-14 13:24:00,2,2,0
2026-01-14 13:20:00,1,1,0
2026-01-14 17:52:00,4,4,0
2026-01-13 09:37:00,1,1,0
2026-01-13 18:06:00,1,1,0
2026-01-10 20:09:00,1,1,0
2026-01-13 18:02:00,2,2,0
2026-01-14 12:07:00,2,2,0
2026-01-14 12:03:00,1,1,0
2026-01-12 21:19:00,1,1,0
2026-01-12 15:21:00,1,1,0
2026-01-12 06:52:00,1,1,0
2026-01-12 21:15:00,1,1,0
2026-01-14 16:31:00,2,2,0
2026-01-16 17:45:00,1,1,0
2026-01-15 10:32:00,2,2,0
2026-01-10 10:15:00,1,1,0
2026-01-15 20:58:00,1,1,0
2026-01-12 14:04:00,1,1,0
2026-01-10 14:47:00,1,1,0
2026-01-16 06:06:00,3,3,0
2026-01-14 09:20:00,2,2,0
